datetime,datetime_nano,SZSE.000568.open,SZSE.000568.high,SZSE.000568.low,SZSE.000568.close,SZSE.000568.volume,SZSE.000568.open_oi,SZSE.000568.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,66.5,66.74,65.1,65.78,12306000,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,66.02,66.68,65.4,66.4,10830000,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,66.02,68.8,66.02,68.75,17043700,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,68.76,68.94,67.54,68.05,10279900,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,67.9,70.02,67.07,68.45,10808000,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,68.4,71.06,68.28,70.3,13116200,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,70.29,71.0,69.1,70.93,12549500,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,70.9,71.2,69.72,70.14,7453200,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,70.2,71.6,69.99,71.02,8269000,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,71.6,74.4,71.6,72.78,17205100,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,72.41,75.25,71.72,73.37,11918100,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,73.23,73.79,69.9,70.07,12999100,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,69.64,71.3,68.39,70.15,16757700,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,70.2,70.26,67.6,67.89,17173300,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,68.46,70.99,68.46,70.9,13908100,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,70.87,71.2,69.55,70.52,8761700,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,70.7,70.76,68.3,68.75,11908900,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,68.72,69.18,66.69,68.61,11220300,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,68.0,69.18,67.71,68.99,8777000,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,68.99,68.99,65.13,65.8,18409200,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,64.9,66.23,63.8,65.09,14669200,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,64.37,66.44,64.37,65.31,11662800,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,64.76,64.76,61.52,63.01,19022200,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,62.5,63.62,61.51,63.4,12231500,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,60.32,61.46,57.06,59.48,22367100,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,57.22,60.34,57.22,59.24,13875600,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,60.35,61.38,55.51,55.68,14626800,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,55.68,57.5,55.68,56.45,10867700,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,54.83,55.45,53.06,55.45,15085100,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,55.7,59.64,55.7,58.59,12718600,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,58.78,60.14,58.05,58.18,7885500,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,59.1,59.66,57.99,59.3,5982300,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,60.0,62.4,60.0,62.4,7999600,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,62.41,62.88,61.4,61.86,5319400,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,61.88,62.58,60.22,61.55,6910100,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,61.88,62.3,60.07,60.09,6238400,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,58.86,60.78,57.5,58.41,9235900,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,58.58,60.09,58.0,59.46,6505200,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,59.4,59.97,58.81,59.69,5036500,0,0
2018-03-05 00:00:00.000000000,1520179200000000000,59.25,60.0,57.49,57.7,6720200,0,0
2018-03-06 00:00:00.000000000,1520265600000000000,58.15,58.61,56.01,57.88,8717700,0,0
2018-03-07 00:00:00.000000000,1520352000000000000,57.84,58.87,57.25,58.0,5899800,0,0
2018-03-08 00:00:00.000000000,1520438400000000000,58.02,59.44,57.57,59.34,5906500,0,0
2018-03-09 00:00:00.000000000,1520524800000000000,59.94,60.79,59.39,59.82,8080000,0,0
2018-03-12 00:00:00.000000000,1520784000000000000,60.45,60.5,58.0,59.06,7342400,0,0
2018-03-13 00:00:00.000000000,1520870400000000000,58.8,59.0,58.0,58.04,6397000,0,0
2018-03-14 00:00:00.000000000,1520956800000000000,58.0,60.64,57.62,60.25,9987100,0,0
2018-03-15 00:00:00.000000000,1521043200000000000,60.14,62.79,60.05,61.8,9904200,0,0
2018-03-16 00:00:00.000000000,1521129600000000000,61.72,62.53,60.7,60.78,5174300,0,0
2018-03-19 00:00:00.000000000,1521388800000000000,60.8,61.7,60.36,60.96,3658300,0,0
2018-03-20 00:00:00.000000000,1521475200000000000,60.5,60.56,59.59,59.92,3934800,0,0
2018-03-21 00:00:00.000000000,1521561600000000000,60.13,60.55,59.5,59.7,3643700,0,0
2018-03-22 00:00:00.000000000,1521648000000000000,59.57,59.98,57.08,57.26,8235200,0,0
2018-03-23 00:00:00.000000000,1521734400000000000,55.31,56.95,54.5,56.95,11586600,0,0
2018-03-26 00:00:00.000000000,1521993600000000000,56.2,57.46,55.8,56.63,7847200,0,0
2018-03-27 00:00:00.000000000,1522080000000000000,57.3,57.73,55.17,55.75,10163200,0,0
2018-03-28 00:00:00.000000000,1522166400000000000,55.49,55.6,52.32,52.81,14288700,0,0
2018-03-29 00:00:00.000000000,1522252800000000000,53.85,57.57,52.98,56.69,16557200,0,0
2018-03-30 00:00:00.000000000,1522339200000000000,56.81,57.6,56.21,56.75,9829900,0,0
2018-04-02 00:00:00.000000000,1522598400000000000,56.55,58.6,56.04,57.97,10704400,0,0
2018-04-03 00:00:00.000000000,1522684800000000000,57.35,60.47,57.01,59.63,14064500,0,0
2018-04-04 00:00:00.000000000,1522771200000000000,60.2,62.5,60.15,60.71,14363600,0,0
2018-04-09 00:00:00.000000000,1523203200000000000,61.0,61.93,59.86,61.34,7881700,0,0
2018-04-10 00:00:00.000000000,1523289600000000000,61.21,61.7,60.22,61.56,6257600,0,0
2018-04-11 00:00:00.000000000,1523376000000000000,61.96,63.4,60.35,61.16,8349700,0,0
2018-04-12 00:00:00.000000000,1523462400000000000,61.1,62.74,60.85,61.89,6413000,0,0
2018-04-13 00:00:00.000000000,1523548800000000000,61.89,62.25,59.81,60.41,7738300,0,0
2018-04-16 00:00:00.000000000,1523808000000000000,60.0,61.49,58.8,61.37,9084000,0,0
2018-04-17 00:00:00.000000000,1523894400000000000,60.33,61.45,59.72,59.77,4495800,0,0
2018-04-18 00:00:00.000000000,1523980800000000000,60.01,60.56,57.12,58.44,8391800,0,0
2018-04-19 00:00:00.000000000,1524067200000000000,58.6,60.68,57.78,60.68,8363100,0,0
2018-04-20 00:00:00.000000000,1524153600000000000,60.87,61.99,59.75,60.49,8841000,0,0
2018-04-23 00:00:00.000000000,1524412800000000000,60.2,60.85,59.02,59.35,4869900,0,0
2018-04-24 00:00:00.000000000,1524499200000000000,59.64,63.18,59.64,62.67,11656900,0,0
2018-04-25 00:00:00.000000000,1524585600000000000,62.07,63.15,61.81,62.79,6445700,0,0
