datetime,datetime_nano,SZSE.002466.open,SZSE.002466.high,SZSE.002466.low,SZSE.002466.close,SZSE.002466.volume,SZSE.002466.open_oi,SZSE.002466.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,53.25,53.7,52.74,53.23,11233500,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,53.52,57.5,53.25,56.86,32858800,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,56.5,59.06,56.36,57.82,27560500,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,57.75,58.88,56.6,57.17,19392800,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,57.16,58.36,56.63,58.1,20463400,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,58.1,59.0,57.21,57.73,17257800,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,57.49,57.74,55.13,55.71,24381200,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,55.75,56.07,54.9,55.46,15993100,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,55.39,55.59,54.41,54.6,13969000,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,54.2,54.2,49.7,50.57,37891000,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,50.1,51.26,49.71,50.85,20129300,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,50.59,50.59,47.97,50.26,24727600,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,49.71,51.27,49.71,50.92,14762900,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,50.7,51.76,50.18,50.91,13592200,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,50.89,51.29,49.6,50.93,16418200,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,51.18,51.82,51.0,51.7,17445200,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,51.8,51.8,50.87,51.75,13091000,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,51.76,52.32,51.5,51.66,14883000,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,51.46,51.46,50.2,50.21,16965800,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,49.84,50.88,49.23,50.12,14236600,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,49.96,53.35,49.9,53.02,31663600,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,52.6,52.9,51.52,52.42,17564900,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,52.5,53.88,51.98,52.28,19383300,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,51.39,52.75,48.1,52.16,17835400,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,50.5,51.58,50.0,50.1,15135700,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,48.72,51.4,48.25,49.44,20597900,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,50.9,51.4,47.73,50.39,22348900,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,50.4,52.36,49.95,51.99,20533400,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,50.79,54.44,50.51,52.89,40205900,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,54.05,58.18,54.05,58.18,40641700,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,59.63,60.51,57.6,57.96,43430200,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,57.93,59.87,56.02,58.67,31129700,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,59.0,61.97,58.79,58.83,37829200,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,58.05,61.0,57.38,60.99,36127100,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,61.33,62.17,60.09,61.0,31873200,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,59.0,60.44,58.81,59.0,28395300,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,58.5,62.18,58.3,61.51,38434600,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,60.8,64.88,60.66,63.39,39619200,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,62.95,64.28,60.8,61.12,33976900,0,0
2018-03-05 00:00:00.000000000,1520179200000000000,61.62,62.3,60.49,61.64,21086100,0,0
2018-03-06 00:00:00.000000000,1520265600000000000,61.6,62.58,60.5,61.23,20117200,0,0
2018-03-07 00:00:00.000000000,1520352000000000000,61.38,61.97,60.05,60.8,25949200,0,0
2018-03-08 00:00:00.000000000,1520438400000000000,60.5,61.06,58.7,59.25,24066600,0,0
