datetime,datetime_nano,SSE.600519.open,SSE.600519.high,SSE.600519.low,SSE.600519.close,SSE.600519.volume,SSE.600519.open_oi,SSE.600519.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,700.0,710.0,690.0,703.85,4961200,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,701.5,721.3,700.0,715.86,5201900,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,721.4,743.47,719.99,737.07,7220500,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,741.0,746.0,728.28,738.36,3998900,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,735.02,756.5,735.02,752.13,5220500,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,752.21,783.0,752.21,782.52,6459200,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,785.0,788.85,773.5,785.71,4771400,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,787.0,788.0,772.0,774.81,5065600,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,773.77,788.58,767.2,788.42,4598800,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,793.46,799.0,779.02,785.37,5247300,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,780.48,788.61,768.0,772.94,6542800,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,770.0,774.0,738.7,747.93,9071000,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,747.93,765.0,744.09,750.74,5897900,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,752.9,758.9,739.02,750.18,5092600,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,751.81,774.0,751.81,773.64,6712700,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,777.81,780.0,768.8,773.78,4954900,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,776.44,776.44,758.6,764.46,4329900,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,761.0,775.99,751.0,769.16,5004100,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,767.24,777.33,764.0,777.22,4397800,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,778.76,779.2,735.5,736.32,7453600,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,736.0,748.22,730.22,742.08,5191100,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,739.0,771.71,739.0,764.54,6040200,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,767.0,767.3,753.0,757.73,5058300,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,752.22,752.9,726.0,740.4,7542100,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,727.22,729.22,705.6,718.23,9899600,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,703.0,722.6,703.0,708.86,8816900,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,720.0,723.4,682.01,683.43,8829000,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,682.2,717.9,682.2,700.99,8340900,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,680.0,689.88,658.0,683.43,10557800,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,691.0,705.5,685.2,697.48,6418000,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,705.02,714.82,704.5,711.98,5338900,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,720.0,720.0,713.02,718.45,3065300,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,727.3,744.0,724.01,742.45,5076500,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,747.0,756.38,737.0,742.48,3815900,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,746.88,752.03,733.2,743.51,4365800,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,749.0,756.0,737.22,737.98,4260200,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,732.0,742.3,719.0,725.62,4833100,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,728.0,746.85,723.77,741.97,4479500,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,738.0,743.55,730.0,736.41,2599200,0,0
2018-03-05 00:00:00.000000000,1520179200000000000,738.18,741.76,717.22,720.11,3723500,0,0
2018-03-06 00:00:00.000000000,1520265600000000000,725.0,727.6,697.13,718.26,6457000,0,0
2018-03-07 00:00:00.000000000,1520352000000000000,715.0,724.0,709.0,710.04,3459600,0,0
2018-03-08 00:00:00.000000000,1520438400000000000,714.0,724.0,708.0,722.76,3534900,0,0
2018-03-09 00:00:00.000000000,1520524800000000000,727.55,732.56,724.0,728.2,3017100,0,0
2018-03-12 00:00:00.000000000,1520784000000000000,729.55,733.92,722.77,723.95,3988800,0,0
2018-03-13 00:00:00.000000000,1520870400000000000,723.0,726.6,710.0,710.35,3857700,0,0
2018-03-14 00:00:00.000000000,1520956800000000000,709.67,728.01,707.23,726.88,3735600,0,0
2018-03-15 00:00:00.000000000,1521043200000000000,728.02,747.0,728.02,746.47,5614900,0,0
2018-03-16 00:00:00.000000000,1521129600000000000,747.6,753.95,738.88,739.85,3585600,0,0
2018-03-19 00:00:00.000000000,1521388800000000000,743.97,753.99,739.0,753.48,3866700,0,0
2018-03-20 00:00:00.000000000,1521475200000000000,750.0,752.0,740.0,747.5,2887700,0,0
2018-03-21 00:00:00.000000000,1521561600000000000,750.11,753.11,740.0,742.0,2674300,0,0
2018-03-22 00:00:00.000000000,1521648000000000000,744.0,747.99,724.02,726.08,3748700,0,0
2018-03-23 00:00:00.000000000,1521734400000000000,701.0,723.2,700.1,711.06,5254700,0,0
2018-03-26 00:00:00.000000000,1521993600000000000,708.0,715.06,701.98,713.49,4625600,0,0
2018-03-27 00:00:00.000000000,1522080000000000000,723.0,725.7,704.0,714.74,4754800,0,0
2018-03-28 00:00:00.000000000,1522166400000000000,699.97,702.79,669.0,682.05,11354000,0,0
2018-03-29 00:00:00.000000000,1522252800000000000,682.2,697.8,658.41,689.1,7908200,0,0
2018-03-30 00:00:00.000000000,1522339200000000000,686.0,693.5,679.9,683.62,3654000,0,0
2018-04-02 00:00:00.000000000,1522598400000000000,680.0,690.95,674.11,680.06,3203900,0,0
2018-04-03 00:00:00.000000000,1522684800000000000,678.0,686.69,676.03,677.91,4023600,0,0
2018-04-04 00:00:00.000000000,1522771200000000000,682.0,700.43,680.38,694.01,5689100,0,0
2018-04-09 00:00:00.000000000,1523203200000000000,697.1,705.39,690.2,698.3,3083300,0,0
2018-04-10 00:00:00.000000000,1523289600000000000,704.8,708.1,698.46,708.02,3204300,0,0
2018-04-11 00:00:00.000000000,1523376000000000000,710.0,714.78,703.02,705.36,2572300,0,0
2018-04-12 00:00:00.000000000,1523462400000000000,704.0,706.59,692.25,694.2,3071400,0,0
2018-04-13 00:00:00.000000000,1523548800000000000,698.5,700.88,685.11,686.86,2755000,0,0
2018-04-16 00:00:00.000000000,1523808000000000000,680.58,686.85,677.03,681.38,3294000,0,0
2018-04-17 00:00:00.000000000,1523894400000000000,685.0,685.38,666.0,666.2,3517300,0,0
2018-04-18 00:00:00.000000000,1523980800000000000,671.0,671.0,645.0,655.64,6261700,0,0
2018-04-19 00:00:00.000000000,1524067200000000000,659.85,680.0,657.0,679.96,4420800,0,0
2018-04-20 00:00:00.000000000,1524153600000000000,681.0,693.55,668.23,670.26,4151200,0,0
2018-04-23 00:00:00.000000000,1524412800000000000,666.01,680.1,666.01,674.01,3265900,0,0
2018-04-24 00:00:00.000000000,1524499200000000000,676.0,693.5,675.0,689.88,4728300,0,0
