datetime,datetime_nano,SZSE.002812.open,SZSE.002812.high,SZSE.002812.low,SZSE.002812.close,SZSE.002812.volume,SZSE.002812.open_oi,SZSE.002812.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,101.22,103.98,100.1,100.69,608500,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,98.0,101.49,97.58,100.82,1452100,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,101.0,102.79,100.01,100.5,741700,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,100.5,100.5,90.68,91.87,1957800,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,92.96,93.63,90.98,91.43,1366000,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,92.06,92.42,90.58,91.28,1117300,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,90.83,91.37,87.16,90.49,1279500,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,90.96,91.44,88.57,89.6,675100,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,90.0,90.75,88.58,88.78,663200,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,88.3,88.3,84.66,86.0,1311300,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,85.99,93.88,85.51,92.99,1727500,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,93.0,94.5,89.65,91.9,1205200,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,90.9,93.5,90.28,92.0,375700,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,91.55,92.9,91.1,92.69,463900,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,94.51,94.51,90.51,91.6,455200,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,90.9,91.98,89.11,89.75,354500,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,89.21,90.75,86.5,89.99,1009600,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,89.0,89.5,87.81,88.62,579000,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,88.41,92.36,88.41,90.68,567300,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,90.36,92.5,89.4,91.27,576200,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,91.29,92.49,90.3,91.95,490100,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,91.3,91.46,88.81,90.48,424700,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,90.02,90.29,88.01,88.99,424300,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,89.5,90.0,86.02,89.26,349100,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,87.0,89.0,86.5,87.3,499600,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,87.0,87.0,78.59,82.58,890600,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,84.01,85.0,81.18,83.5,492700,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,84.0,89.3,84.0,87.0,543100,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,86.59,91.33,83.03,88.52,745800,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,89.0,97.37,89.0,96.9,1060300,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,96.91,102.75,96.9,99.58,879800,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,104.24,105.74,102.2,104.94,1338900,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,104.95,106.5,102.5,102.7,957900,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,104.83,104.83,98.15,101.24,1180000,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,102.6,104.98,101.5,103.0,745100,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,101.1,103.79,100.2,103.11,716100,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,101.2,104.38,100.55,103.3,676700,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,102.2,104.35,102.2,104.2,482100,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,104.0,108.88,102.88,106.2,929500,0,0
2018-03-05 00:00:00.000000000,1520179200000000000,106.5,110.88,104.5,105.3,913000,0,0
2018-03-06 00:00:00.000000000,1520265600000000000,106.46,115.83,106.46,113.11,1783500,0,0
2018-03-07 00:00:00.000000000,1520352000000000000,117.05,117.34,110.01,110.1,1102800,0,0
2018-03-08 00:00:00.000000000,1520438400000000000,105.94,109.43,105.57,106.5,987900,0,0
2018-03-09 00:00:00.000000000,1520524800000000000,107.99,111.87,106.93,110.8,752100,0,0
2018-03-12 00:00:00.000000000,1520784000000000000,110.05,116.25,110.05,116.01,1215200,0,0
2018-03-13 00:00:00.000000000,1520870400000000000,115.51,116.48,113.47,113.88,849400,0,0
2018-03-14 00:00:00.000000000,1520956800000000000,115.0,118.0,113.14,114.99,1330500,0,0
2018-03-15 00:00:00.000000000,1521043200000000000,114.9,126.0,113.6,123.3,2027400,0,0
2018-03-16 00:00:00.000000000,1521129600000000000,123.31,126.0,120.52,123.55,758900,0,0
2018-03-19 00:00:00.000000000,1521388800000000000,123.0,126.0,117.81,122.0,1406800,0,0
2018-03-20 00:00:00.000000000,1521475200000000000,123.06,127.98,123.0,126.28,971100,0,0
2018-03-21 00:00:00.000000000,1521561600000000000,123.61,128.61,121.76,123.3,768200,0,0
2018-03-22 00:00:00.000000000,1521648000000000000,123.3,124.88,121.15,121.5,711000,0,0
2018-03-23 00:00:00.000000000,1521734400000000000,118.0,123.01,109.35,116.0,1363000,0,0
2018-03-26 00:00:00.000000000,1521993600000000000,115.98,122.35,112.61,118.6,1199700,0,0
2018-03-27 00:00:00.000000000,1522080000000000000,121.5,125.79,120.2,125.78,1361300,0,0
2018-03-28 00:00:00.000000000,1522166400000000000,124.98,125.0,121.0,123.86,1618300,0,0
2018-03-29 00:00:00.000000000,1522252800000000000,123.77,125.7,119.21,119.96,956300,0,0
2018-03-30 00:00:00.000000000,1522339200000000000,120.51,124.18,118.0,123.83,526000,0,0
2018-04-02 00:00:00.000000000,1522598400000000000,124.5,128.48,121.71,122.5,704000,0,0
2018-04-03 00:00:00.000000000,1522684800000000000,121.26,123.44,119.51,121.68,563600,0,0
2018-04-04 00:00:00.000000000,1522771200000000000,121.8,122.58,119.3,120.18,476000,0,0
2018-04-09 00:00:00.000000000,1523203200000000000,120.96,120.96,114.0,116.3,788800,0,0
2018-04-10 00:00:00.000000000,1523289600000000000,117.0,122.22,115.0,121.7,841000,0,0
2018-04-11 00:00:00.000000000,1523376000000000000,123.98,125.0,121.25,123.86,803200,0,0
2018-04-12 00:00:00.000000000,1523462400000000000,123.8,124.96,122.01,123.85,590300,0,0
2018-04-13 00:00:00.000000000,1523548800000000000,124.41,126.96,123.85,126.0,610800,0,0
2018-04-16 00:00:00.000000000,1523808000000000000,125.14,127.68,122.01,123.2,549900,0,0
2018-04-17 00:00:00.000000000,1523894400000000000,61.24,61.9,58.5,59.5,1628800,0,0
2018-04-18 00:00:00.000000000,1523980800000000000,60.0,60.49,56.61,58.85,1486900,0,0
2018-04-19 00:00:00.000000000,1524067200000000000,58.85,58.85,55.55,57.1,1848000,0,0
2018-04-20 00:00:00.000000000,1524153600000000000,56.5,56.5,53.42,53.55,1884700,0,0
2018-04-23 00:00:00.000000000,1524412800000000000,53.54,55.8,51.5,52.99,1290700,0,0
2018-04-24 00:00:00.000000000,1524499200000000000,53.0,55.17,52.5,54.36,2146200,0,0
2018-04-25 00:00:00.000000000,1524585600000000000,53.52,54.35,52.38,52.8,1207700,0,0
2018-04-26 00:00:00.000000000,1524672000000000000,52.81,53.35,51.61,52.26,1418000,0,0
2018-04-27 00:00:00.000000000,1524758400000000000,52.0,54.22,51.0,53.93,1227500,0,0
2018-05-02 00:00:00.000000000,1525190400000000000,53.5,55.0,53.5,54.48,853400,0,0
2018-05-03 00:00:00.000000000,1525276800000000000,55.0,55.47,53.87,55.0,917200,0,0
2018-05-04 00:00:00.000000000,1525363200000000000,54.01,55.09,53.8,54.0,592600,0,0
2018-05-07 00:00:00.000000000,1525622400000000000,53.96,58.49,53.55,57.9,1605700,0,0
2018-05-08 00:00:00.000000000,1525708800000000000,57.95,60.7,57.3,58.69,1788200,0,0
2018-05-09 00:00:00.000000000,1525795200000000000,58.67,59.55,57.15,57.8,705800,0,0
2018-05-10 00:00:00.000000000,1525881600000000000,58.0,58.74,57.2,57.75,1014600,0,0
2018-05-11 00:00:00.000000000,1525968000000000000,57.75,59.49,56.67,58.74,1544200,0,0
2018-05-14 00:00:00.000000000,1526227200000000000,58.18,58.6,55.78,57.64,1613700,0,0
2018-05-15 00:00:00.000000000,1526313600000000000,56.81,58.6,56.5,56.7,894300,0,0
2018-05-16 00:00:00.000000000,1526400000000000000,56.7,56.7,54.03,55.0,3010600,0,0
2018-05-17 00:00:00.000000000,1526486400000000000,54.6,55.38,54.0,54.26,1400300,0,0
2018-05-18 00:00:00.000000000,1526572800000000000,54.2,54.74,53.8,54.4,971500,0,0
2018-05-21 00:00:00.000000000,1526832000000000000,54.51,56.14,54.51,55.26,1572800,0,0
2018-05-22 00:00:00.000000000,1526918400000000000,54.76,56.25,54.76,55.5,1008500,0,0
2018-05-23 00:00:00.000000000,1527004800000000000,55.51,55.54,53.0,53.51,1310000,0,0
2018-05-24 00:00:00.000000000,1527091200000000000,54.5,58.86,54.5,55.81,2686100,0,0
2018-05-25 00:00:00.000000000,1527177600000000000,54.69,55.97,53.84,53.84,1839200,0,0
2018-05-28 00:00:00.000000000,1527436800000000000,53.8,54.66,53.2,54.28,1404000,0,0
2018-05-29 00:00:00.000000000,1527523200000000000,54.0,54.0,51.8,51.8,1646800,0,0
2018-05-30 00:00:00.000000000,1527609600000000000,51.15,52.21,48.98,49.98,1696900,0,0
2018-05-31 00:00:00.000000000,1527696000000000000,49.99,50.85,49.99,50.75,764900,0,0
2018-06-01 00:00:00.000000000,1527782400000000000,50.99,51.0,47.99,48.01,2448400,0,0
2018-06-04 00:00:00.000000000,1528041600000000000,48.11,49.2,45.0,47.47,2544600,0,0
