datetime,datetime_nano,SSE.601398.open,SSE.601398.high,SSE.601398.low,SSE.601398.close,SSE.601398.volume,SSE.601398.open_oi,SSE.601398.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,6.19,6.39,6.11,6.18,537466200,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,6.18,6.32,6.13,6.16,349361100,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,6.18,6.18,6.07,6.07,435136500,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,6.09,6.11,6.06,6.08,281784300,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,6.09,6.1,6.04,6.07,218487600,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,6.07,6.11,6.04,6.09,167185700,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,6.08,6.19,6.06,6.16,248739000,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,6.18,6.24,6.14,6.21,197047300,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,6.2,6.3,6.2,6.25,218851800,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,6.24,6.48,6.24,6.43,530209500,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,6.43,6.59,6.38,6.59,382065300,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,6.64,6.99,6.64,6.72,588536600,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,6.75,7.15,6.75,7.13,586990900,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,7.14,7.18,6.99,7.12,436655000,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,7.04,7.35,7.01,7.17,469122100,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,7.15,7.53,7.13,7.49,603055100,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,7.49,7.66,7.3,7.4,500350800,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,7.33,7.42,7.14,7.35,387539400,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,7.29,7.52,7.27,7.37,422149800,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,7.37,7.68,7.36,7.43,369534200,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,7.4,7.42,7.24,7.28,246540400,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,7.28,7.5,7.21,7.48,376775900,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,7.44,7.7,7.42,7.68,456814000,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,7.6,7.67,7.45,7.6,332260000,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,7.48,7.76,7.46,7.75,408019000,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,7.59,7.65,7.4,7.57,679577200,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,7.57,7.66,7.01,7.13,636981700,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,7.05,7.08,6.69,6.82,540920400,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,6.58,6.72,6.44,6.68,604381200,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,6.64,6.71,6.52,6.61,354442200,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,6.66,6.87,6.64,6.8,423909400,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,6.79,6.9,6.73,6.88,180573400,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,7.03,7.08,6.96,7.0,254663100,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,7.03,7.04,6.94,7.01,189504300,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,7.06,7.16,6.95,7.02,280449600,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,7.0,7.02,6.71,6.79,343745400,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,6.71,6.77,6.63,6.67,241387200,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,6.63,6.76,6.6,6.69,190484600,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,6.61,6.72,6.59,6.68,163677400,0,0
2018-03-05 00:00:00.000000000,1520179200000000000,6.67,6.72,6.54,6.62,205288800,0,0
2018-03-06 00:00:00.000000000,1520265600000000000,6.65,6.67,6.49,6.55,438606700,0,0
2018-03-07 00:00:00.000000000,1520352000000000000,6.59,6.72,6.58,6.63,393342600,0,0
2018-03-08 00:00:00.000000000,1520438400000000000,6.65,6.67,6.53,6.55,230681800,0,0
2018-03-09 00:00:00.000000000,1520524800000000000,6.58,6.61,6.53,6.55,184256100,0,0
2018-03-12 00:00:00.000000000,1520784000000000000,6.6,6.61,6.45,6.48,441545600,0,0
