datetime,datetime_nano,SSE.600887.open,SSE.600887.high,SSE.600887.low,SSE.600887.close,SSE.600887.volume,SSE.600887.open_oi,SSE.600887.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,32.41,32.54,31.4,31.95,61011500,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,32.01,32.96,32.01,32.61,59795500,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,32.6,33.82,32.5,33.42,92831700,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,33.7,34.12,33.28,33.43,52801500,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,33.37,33.95,33.1,33.56,50572100,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,33.45,34.82,33.39,34.59,70384200,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,34.5,34.88,34.2,34.62,48159100,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,34.4,34.52,34.06,34.23,32772300,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,34.3,34.83,33.75,34.82,49584300,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,35.02,35.5,34.2,34.39,66924900,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,34.33,35.91,34.06,34.54,87771300,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,35.0,35.39,34.33,34.59,82751300,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,35.5,35.54,34.24,34.25,80371500,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,34.15,34.45,33.45,33.61,73560700,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,33.63,35.02,33.63,34.99,79876600,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,35.16,35.69,34.69,35.46,56586700,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,35.53,35.64,34.85,35.05,37330800,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,35.57,35.57,34.25,34.4,41822700,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,34.26,34.89,34.24,34.64,38995900,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,34.9,35.15,33.2,33.47,60510800,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,33.01,33.45,32.66,33.33,54215600,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,33.35,34.3,33.2,34.1,45897600,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,34.19,35.0,33.93,34.62,54877100,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,34.0,34.97,33.87,34.68,37633200,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,34.0,34.47,32.7,33.02,87960600,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,31.9,33.03,31.42,33.01,130253000,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,33.03,33.18,31.05,31.52,95077000,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,31.3,32.01,31.02,31.51,51629600,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,30.12,31.31,29.77,31.25,104025900,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,31.0,32.02,30.75,31.65,48197000,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,31.8,32.77,31.8,32.3,45479100,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,32.2,32.53,32.01,32.25,23957200,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,32.9,34.35,32.6,34.25,55775800,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,34.38,34.4,33.66,33.99,35960000,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,34.3,34.44,33.9,34.18,39412000,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,34.5,34.5,33.36,33.69,51979500,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,33.3,33.3,32.17,32.45,54709500,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,32.26,32.9,32.1,32.41,40831700,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,32.05,32.88,31.89,32.27,42605800,0,0
2018-03-05 00:00:00.000000000,1520179200000000000,32.2,32.7,31.8,32.38,36368700,0,0
2018-03-06 00:00:00.000000000,1520265600000000000,32.4,32.64,31.5,31.99,66480700,0,0
2018-03-07 00:00:00.000000000,1520352000000000000,31.95,32.04,30.58,30.94,97920600,0,0
2018-03-08 00:00:00.000000000,1520438400000000000,30.01,31.55,29.9,31.5,129995900,0,0
2018-03-09 00:00:00.000000000,1520524800000000000,31.38,31.68,30.72,31.09,87301600,0,0
2018-03-12 00:00:00.000000000,1520784000000000000,31.02,31.48,30.13,30.9,112578500,0,0
2018-03-13 00:00:00.000000000,1520870400000000000,30.98,31.82,30.87,31.33,85811400,0,0
2018-03-14 00:00:00.000000000,1520956800000000000,31.33,31.55,31.13,31.39,45250200,0,0
2018-03-15 00:00:00.000000000,1521043200000000000,31.3,32.18,31.2,32.04,64586800,0,0
2018-03-16 00:00:00.000000000,1521129600000000000,32.04,32.15,30.94,30.98,63348300,0,0
2018-03-19 00:00:00.000000000,1521388800000000000,31.0,31.0,30.32,30.65,64534000,0,0
2018-03-20 00:00:00.000000000,1521475200000000000,30.44,31.07,30.35,30.85,41146700,0,0
2018-03-21 00:00:00.000000000,1521561600000000000,30.9,30.98,30.12,30.47,50767900,0,0
2018-03-22 00:00:00.000000000,1521648000000000000,30.4,30.45,28.67,28.72,111363100,0,0
2018-03-23 00:00:00.000000000,1521734400000000000,27.86,28.6,27.04,28.3,103824000,0,0
2018-03-26 00:00:00.000000000,1521993600000000000,28.44,29.47,27.06,27.3,162885500,0,0
2018-03-27 00:00:00.000000000,1522080000000000000,28.17,28.39,27.54,28.38,108491500,0,0
2018-03-28 00:00:00.000000000,1522166400000000000,28.0,28.09,26.89,26.93,89590100,0,0
2018-03-29 00:00:00.000000000,1522252800000000000,27.08,28.54,26.6,27.98,96659300,0,0
2018-03-30 00:00:00.000000000,1522339200000000000,28.03,29.1,27.83,28.49,70200300,0,0
2018-04-02 00:00:00.000000000,1522598400000000000,28.65,28.75,27.79,27.96,56117400,0,0
2018-04-03 00:00:00.000000000,1522684800000000000,28.07,28.6,27.91,28.51,56594800,0,0
2018-04-04 00:00:00.000000000,1522771200000000000,28.7,30.28,28.7,29.75,107340400,0,0
2018-04-09 00:00:00.000000000,1523203200000000000,29.9,29.9,28.34,28.6,115271700,0,0
2018-04-10 00:00:00.000000000,1523289600000000000,28.75,28.75,27.65,28.64,88931000,0,0
2018-04-11 00:00:00.000000000,1523376000000000000,28.65,29.67,28.33,29.43,81711200,0,0
2018-04-12 00:00:00.000000000,1523462400000000000,29.3,29.43,28.82,28.91,45597100,0,0
2018-04-13 00:00:00.000000000,1523548800000000000,29.15,29.41,28.24,28.37,41615000,0,0
2018-04-16 00:00:00.000000000,1523808000000000000,28.0,28.63,27.58,28.01,48701200,0,0
2018-04-17 00:00:00.000000000,1523894400000000000,27.99,28.55,27.8,27.81,35537300,0,0
2018-04-18 00:00:00.000000000,1523980800000000000,28.2,28.35,27.36,28.09,52541900,0,0
2018-04-19 00:00:00.000000000,1524067200000000000,28.24,29.23,28.18,28.95,76250400,0,0
2018-04-20 00:00:00.000000000,1524153600000000000,28.88,28.88,27.71,27.82,67505500,0,0
2018-04-23 00:00:00.000000000,1524412800000000000,27.7,28.41,27.38,28.26,59697300,0,0
2018-04-24 00:00:00.000000000,1524499200000000000,28.49,29.58,28.49,29.11,94327800,0,0
2018-04-25 00:00:00.000000000,1524585600000000000,29.0,29.86,28.98,29.75,53366900,0,0
2018-04-26 00:00:00.000000000,1524672000000000000,29.85,29.85,28.8,29.2,45143000,0,0
2018-04-27 00:00:00.000000000,1524758400000000000,27.9,27.9,26.28,26.28,226844400,0,0
2018-05-02 00:00:00.000000000,1525190400000000000,24.85,25.48,24.43,25.24,164110100,0,0
2018-05-03 00:00:00.000000000,1525276800000000000,25.0,25.27,24.46,25.14,107509900,0,0
2018-05-04 00:00:00.000000000,1525363200000000000,25.02,25.41,24.74,24.83,73104900,0,0
2018-05-07 00:00:00.000000000,1525622400000000000,24.82,26.15,24.27,25.97,154799300,0,0
2018-05-08 00:00:00.000000000,1525708800000000000,25.81,26.58,25.67,26.3,120995800,0,0
2018-05-09 00:00:00.000000000,1525795200000000000,26.32,26.68,26.02,26.23,73882700,0,0
2018-05-10 00:00:00.000000000,1525881600000000000,26.4,26.53,25.99,26.38,61766300,0,0
2018-05-11 00:00:00.000000000,1525968000000000000,26.52,26.54,25.73,25.91,74538300,0,0
2018-05-14 00:00:00.000000000,1526227200000000000,25.97,27.05,25.97,27.04,122529900,0,0
2018-05-15 00:00:00.000000000,1526313600000000000,27.1,27.18,26.71,27.07,75994200,0,0
2018-05-16 00:00:00.000000000,1526400000000000000,27.17,28.0,27.17,27.57,96320400,0,0
2018-05-17 00:00:00.000000000,1526486400000000000,27.57,27.61,27.1,27.25,51161600,0,0
2018-05-18 00:00:00.000000000,1526572800000000000,27.2,27.51,26.8,27.48,49283500,0,0
2018-05-21 00:00:00.000000000,1526832000000000000,27.56,27.74,27.06,27.29,60896600,0,0
2018-05-22 00:00:00.000000000,1526918400000000000,27.28,27.45,26.98,27.28,43129600,0,0
2018-05-23 00:00:00.000000000,1527004800000000000,27.11,27.11,26.28,26.29,83084900,0,0
2018-05-24 00:00:00.000000000,1527091200000000000,26.43,26.56,25.8,25.95,68845300,0,0
2018-05-25 00:00:00.000000000,1527177600000000000,25.87,26.33,25.73,26.0,49039400,0,0
2018-05-28 00:00:00.000000000,1527436800000000000,25.99,26.88,25.78,26.82,81193700,0,0
2018-05-29 00:00:00.000000000,1527523200000000000,26.83,28.22,26.83,27.58,139797000,0,0
2018-05-30 00:00:00.000000000,1527609600000000000,27.23,28.65,26.92,28.22,151429900,0,0
2018-05-31 00:00:00.000000000,1527696000000000000,29.25,31.04,29.25,31.03,265843200,0,0
2018-06-01 00:00:00.000000000,1527782400000000000,30.7,31.09,29.93,30.21,114001400,0,0
2018-06-04 00:00:00.000000000,1528041600000000000,30.6,31.25,30.28,31.0,108821700,0,0
2018-06-05 00:00:00.000000000,1528128000000000000,31.2,31.98,30.61,31.63,85989100,0,0
2018-06-06 00:00:00.000000000,1528214400000000000,31.43,31.9,31.07,31.26,56538500,0,0
2018-06-07 00:00:00.000000000,1528300800000000000,31.55,31.6,30.58,30.77,62516800,0,0
2018-06-08 00:00:00.000000000,1528387200000000000,30.84,30.99,30.13,30.7,54869900,0,0
2018-06-11 00:00:00.000000000,1528646400000000000,30.53,31.19,30.4,30.87,56853800,0,0
2018-06-12 00:00:00.000000000,1528732800000000000,31.19,32.08,30.8,31.83,86836800,0,0
2018-06-13 00:00:00.000000000,1528819200000000000,31.85,31.95,31.11,31.34,56218000,0,0
2018-06-14 00:00:00.000000000,1528905600000000000,31.11,31.31,30.25,30.51,64212100,0,0
2018-06-15 00:00:00.000000000,1528992000000000000,29.93,30.03,29.24,29.63,59545600,0,0
2018-06-19 00:00:00.000000000,1529337600000000000,29.21,29.58,27.74,28.21,96509500,0,0
2018-06-20 00:00:00.000000000,1529424000000000000,28.25,29.17,28.25,29.01,72881100,0,0
2018-06-21 00:00:00.000000000,1529510400000000000,29.1,30.11,28.95,29.34,69291900,0,0
2018-06-22 00:00:00.000000000,1529596800000000000,29.01,29.8,28.9,29.66,38086000,0,0
2018-06-25 00:00:00.000000000,1529856000000000000,29.89,29.99,28.66,28.79,61068400,0,0
2018-06-26 00:00:00.000000000,1529942400000000000,28.45,29.24,28.25,28.98,49685000,0,0
2018-06-27 00:00:00.000000000,1530028800000000000,28.8,28.92,27.13,27.5,83910600,0,0
2018-06-28 00:00:00.000000000,1530115200000000000,27.16,27.62,26.7,27.01,54783800,0,0
2018-06-29 00:00:00.000000000,1530201600000000000,27.22,28.1,27.06,27.9,55500100,0,0
2018-07-02 00:00:00.000000000,1530460800000000000,27.9,28.04,26.72,26.99,51857900,0,0
2018-07-03 00:00:00.000000000,1530547200000000000,26.99,27.2,25.16,26.5,101411600,0,0
2018-07-04 00:00:00.000000000,1530633600000000000,26.5,27.0,26.21,26.29,52037000,0,0
2018-07-05 00:00:00.000000000,1530720000000000000,26.39,27.18,26.18,26.31,58202300,0,0
2018-07-06 00:00:00.000000000,1530806400000000000,26.64,27.67,26.33,27.47,79508800,0,0
2018-07-09 00:00:00.000000000,1531065600000000000,27.6,28.09,27.36,28.04,60647000,0,0
2018-07-10 00:00:00.000000000,1531152000000000000,28.13,28.18,27.47,27.92,38767900,0,0
2018-07-11 00:00:00.000000000,1531238400000000000,27.35,27.84,27.13,27.71,35103700,0,0
2018-07-12 00:00:00.000000000,1531324800000000000,27.71,28.61,27.61,28.11,67379900,0,0
2018-07-13 00:00:00.000000000,1531411200000000000,28.35,28.69,28.03,28.5,48221700,0,0
2018-07-16 00:00:00.000000000,1531670400000000000,28.5,28.93,28.14,28.41,35846300,0,0
2018-07-17 00:00:00.000000000,1531756800000000000,28.44,28.44,27.59,27.64,43536700,0,0
2018-07-18 00:00:00.000000000,1531843200000000000,27.6,28.05,27.53,27.64,36354700,0,0
2018-07-19 00:00:00.000000000,1531929600000000000,27.66,27.94,27.0,27.14,43008400,0,0
2018-07-20 00:00:00.000000000,1532016000000000000,27.2,27.77,26.82,27.55,45796900,0,0
2018-07-23 00:00:00.000000000,1532275200000000000,27.45,27.7,26.9,27.59,51129500,0,0
2018-07-24 00:00:00.000000000,1532361600000000000,27.59,28.25,27.28,28.02,70820300,0,0
2018-07-25 00:00:00.000000000,1532448000000000000,28.08,28.1,27.39,27.54,52535900,0,0
2018-07-26 00:00:00.000000000,1532534400000000000,27.5,27.6,26.91,26.97,47926100,0,0
2018-07-27 00:00:00.000000000,1532620800000000000,27.0,27.29,26.82,26.92,32056100,0,0
2018-07-30 00:00:00.000000000,1532880000000000000,27.0,27.17,26.33,26.69,43466800,0,0
2018-07-31 00:00:00.000000000,1532966400000000000,26.55,26.75,26.11,26.44,39535800,0,0
2018-08-01 00:00:00.000000000,1533052800000000000,26.55,26.64,25.83,25.87,41558100,0,0
2018-08-02 00:00:00.000000000,1533139200000000000,25.6,25.89,24.81,25.08,80055800,0,0
2018-08-03 00:00:00.000000000,1533225600000000000,25.08,25.32,24.66,24.93,49688000,0,0
2018-08-06 00:00:00.000000000,1533484800000000000,24.92,25.85,24.76,25.31,77137700,0,0
2018-08-07 00:00:00.000000000,1533571200000000000,25.7,26.17,25.36,26.16,61727300,0,0
2018-08-08 00:00:00.000000000,1533657600000000000,26.17,26.49,25.92,26.05,54115300,0,0
2018-08-09 00:00:00.000000000,1533744000000000000,26.5,27.09,26.2,27.07,69032900,0,0
2018-08-10 00:00:00.000000000,1533830400000000000,27.07,27.73,27.07,27.42,56991900,0,0
2018-08-13 00:00:00.000000000,1534089600000000000,27.36,27.4,26.7,27.26,39088100,0,0
2018-08-14 00:00:00.000000000,1534176000000000000,27.0,27.52,26.8,26.97,27308500,0,0
2018-08-15 00:00:00.000000000,1534262400000000000,27.09,27.13,25.96,25.99,36622700,0,0
2018-08-16 00:00:00.000000000,1534348800000000000,25.6,26.6,25.5,25.99,44082100,0,0
2018-08-17 00:00:00.000000000,1534435200000000000,26.5,26.5,25.24,25.5,39264900,0,0
2018-08-20 00:00:00.000000000,1534694400000000000,25.7,25.9,24.67,25.46,49636300,0,0
2018-08-21 00:00:00.000000000,1534780800000000000,25.74,26.72,25.3,26.69,59481900,0,0
2018-08-22 00:00:00.000000000,1534867200000000000,26.94,26.94,26.19,26.62,28822000,0,0
2018-08-23 00:00:00.000000000,1534953600000000000,26.62,26.94,26.12,26.49,32350100,0,0
2018-08-24 00:00:00.000000000,1535040000000000000,26.55,26.55,26.05,26.35,21019600,0,0
2018-08-27 00:00:00.000000000,1535299200000000000,26.4,27.22,26.36,27.19,47980300,0,0
2018-08-28 00:00:00.000000000,1535385600000000000,27.5,27.5,26.76,26.89,35144600,0,0
2018-08-29 00:00:00.000000000,1535472000000000000,26.91,26.95,26.39,26.56,30535600,0,0
2018-08-30 00:00:00.000000000,1535558400000000000,26.55,26.84,26.05,26.08,36292500,0,0
2018-08-31 00:00:00.000000000,1535644800000000000,25.5,25.5,23.47,24.2,186102700,0,0
2018-09-03 00:00:00.000000000,1535904000000000000,23.85,24.06,23.34,23.74,91703300,0,0
2018-09-04 00:00:00.000000000,1535990400000000000,23.8,24.13,23.5,24.01,53421900,0,0
2018-09-05 00:00:00.000000000,1536076800000000000,24.01,24.12,23.4,23.4,47926300,0,0
2018-09-06 00:00:00.000000000,1536163200000000000,22.8,23.53,22.26,22.4,88877500,0,0
2018-09-07 00:00:00.000000000,1536249600000000000,22.4,22.88,22.12,22.49,66255800,0,0
2018-09-10 00:00:00.000000000,1536508800000000000,22.49,22.79,22.06,22.64,52217300,0,0
2018-09-11 00:00:00.000000000,1536595200000000000,22.65,23.32,22.5,22.97,52299600,0,0
2018-09-12 00:00:00.000000000,1536681600000000000,22.73,22.97,22.4,22.49,38093200,0,0
2018-09-13 00:00:00.000000000,1536768000000000000,22.95,22.97,22.42,22.88,41200600,0,0
2018-09-14 00:00:00.000000000,1536854400000000000,22.88,23.45,22.85,23.23,46014000,0,0
2018-09-17 00:00:00.000000000,1537113600000000000,23.09,23.54,22.85,23.23,35273200,0,0
2018-09-18 00:00:00.000000000,1537200000000000000,23.03,23.81,22.9,23.63,45394800,0,0
2018-09-19 00:00:00.000000000,1537286400000000000,23.65,24.41,23.51,24.03,61630100,0,0
2018-09-20 00:00:00.000000000,1537372800000000000,24.0,24.42,24.0,24.24,36706400,0,0
2018-09-21 00:00:00.000000000,1537459200000000000,24.24,25.0,24.02,24.92,57939900,0,0
2018-09-25 00:00:00.000000000,1537804800000000000,24.71,24.92,24.49,24.63,28374400,0,0
2018-09-26 00:00:00.000000000,1537891200000000000,24.85,25.67,24.5,25.3,58494800,0,0
2018-09-27 00:00:00.000000000,1537977600000000000,25.03,25.54,24.96,25.18,31283200,0,0
2018-09-28 00:00:00.000000000,1538064000000000000,24.88,25.75,24.88,25.68,38412600,0,0
2018-10-08 00:00:00.000000000,1538928000000000000,25.6,25.6,24.15,24.22,52793000,0,0
2018-10-09 00:00:00.000000000,1539014400000000000,24.88,24.97,24.3,24.86,36955800,0,0
2018-10-10 00:00:00.000000000,1539100800000000000,25.13,25.39,24.41,24.95,36851100,0,0
