datetime,datetime_nano,SZSE.000858.open,SZSE.000858.high,SZSE.000858.low,SZSE.000858.close,SZSE.000858.volume,SZSE.000858.open_oi,SZSE.000858.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,80.2,80.88,78.33,80.58,31525200,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,80.5,81.71,79.85,80.9,28461400,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,80.79,83.6,80.6,82.99,36057700,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,82.77,83.45,81.41,82.68,23195800,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,82.59,83.6,81.6,82.2,28681800,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,82.4,86.1,82.39,86.1,38836500,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,86.49,89.15,85.03,88.9,34245900,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,88.74,89.77,87.39,87.96,25477900,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,87.96,91.75,87.7,91.37,32092400,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,91.2,93.15,90.68,91.75,37964400,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,90.61,92.49,89.89,90.82,36615500,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,90.3,91.12,85.66,86.01,49610900,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,86.31,88.34,84.39,86.4,42970100,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,86.4,86.85,84.33,85.17,38200400,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,85.67,90.5,85.67,90.42,44582400,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,90.42,90.79,88.42,89.71,38468200,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,89.58,89.58,86.66,87.35,34969600,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,86.6,87.07,84.18,86.0,42112900,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,85.5,87.76,85.12,86.84,31205400,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,86.6,86.6,81.7,82.08,59138300,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,81.1,83.0,80.13,81.4,37462200,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,81.32,85.08,81.32,84.38,41788100,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,83.6,83.83,81.19,82.98,44569000,0,0
