datetime,datetime_nano,SZSE.000725.open,SZSE.000725.high,SZSE.000725.low,SZSE.000725.close,SZSE.000725.volume,SZSE.000725.open_oi,SZSE.000725.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,5.83,5.85,5.66,5.73,808403600,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,5.75,5.84,5.65,5.77,920704500,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,5.73,5.77,5.7,5.72,585918600,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,5.74,5.74,5.56,5.58,1010873500,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,5.56,5.61,5.42,5.58,1020298500,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,5.55,6.03,5.55,6.01,2055435600,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,5.98,6.13,5.93,6.09,1732421200,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,6.06,6.13,6.0,6.09,875238300,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,6.11,6.14,6.03,6.07,819171700,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,6.09,6.45,6.04,6.27,1778216800,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,6.34,6.43,6.26,6.39,1105818600,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,6.51,6.55,6.12,6.36,1513020600,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,6.32,6.44,6.25,6.36,736083000,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,6.38,6.67,6.35,6.65,1629085100,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,6.62,6.67,6.52,6.65,1026397700,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,6.66,6.67,6.47,6.49,1149106200,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,6.43,6.56,6.18,6.55,1454417800,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,6.51,6.54,6.33,6.33,878092300,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,6.28,6.41,6.26,6.28,704302100,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,6.08,6.22,5.99,6.04,1422338900,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,6.04,6.14,6.03,6.07,610936200,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,6.02,6.14,6.02,6.08,563153000,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,6.08,6.08,5.57,5.67,1509067200,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,5.65,5.75,5.6,5.68,758220500,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,5.6,5.74,5.53,5.72,548463600,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,5.58,5.65,5.36,5.36,919180800,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,5.5,5.6,5.34,5.4,814526800,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,5.38,5.58,5.37,5.58,706884400,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,5.42,5.45,5.1,5.19,1051352800,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,5.27,5.44,5.23,5.37,660009700,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,5.45,5.65,5.39,5.53,742483900,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,5.53,5.56,5.46,5.53,356369400,0,0
