datetime,datetime_nano,SSE.601012.open,SSE.601012.high,SSE.601012.low,SSE.601012.close,SSE.601012.volume,SSE.601012.open_oi,SSE.601012.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,36.8,36.9,34.54,35.91,33521200,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,35.32,37.66,35.32,37.53,30405800,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,37.52,38.58,36.89,38.16,24113600,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,38.1,38.76,36.97,38.17,30104100,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,37.8,37.8,36.44,37.17,27679500,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,37.07,37.43,36.39,36.74,20431300,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,36.91,37.9,36.25,37.38,24366000,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,36.5,36.58,35.59,36.02,29579200,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,36.03,36.95,35.7,36.69,22339000,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,36.35,36.75,33.88,34.57,30831100,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,34.58,35.3,33.55,34.13,28925700,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,34.05,34.11,31.19,33.43,46597500,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,34.4,34.55,33.33,33.49,26237300,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,34.55,36.37,34.1,35.27,35567000,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,35.9,36.38,35.47,35.99,27783500,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,35.82,38.35,35.41,38.26,43862900,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,38.15,40.01,37.92,38.96,44545100,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,38.8,39.3,37.4,37.77,34127200,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,38.87,39.16,37.9,38.08,34707600,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,37.6,38.95,37.46,37.6,29711400,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,37.58,38.83,37.53,38.18,25039300,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,38.03,38.62,37.6,38.5,22897500,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,37.93,38.46,36.15,36.76,32223400,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,36.39,38.27,35.56,37.76,20808000,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,35.3,35.8,33.98,33.98,70135300,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,33.0,34.13,32.85,33.35,36992700,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,34.18,34.3,31.5,32.39,34785000,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,32.42,32.85,30.96,31.67,34498300,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,30.03,32.12,30.03,31.05,32201500,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,31.25,33.38,31.25,32.89,20507500,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,33.38,33.59,32.15,32.25,19154000,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,32.27,33.27,32.12,32.96,11985200,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,33.25,34.07,33.25,33.97,14560800,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,34.0,34.25,31.33,32.83,31710300,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,32.5,34.25,32.18,34.16,31593900,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,34.33,35.33,33.89,34.82,36117100,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,34.28,35.28,33.76,34.45,16814600,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,34.2,37.15,34.16,36.82,34277800,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,36.81,37.15,35.65,35.77,18527900,0,0
