datetime,datetime_nano,SSE.600309.open,SSE.600309.high,SSE.600309.low,SSE.600309.close,SSE.600309.volume,SSE.600309.open_oi,SSE.600309.close_oi
2018-06-04 00:00:00.000000000,1528041600000000000,40.08,40.08,40.08,40.08,7280900,0,0
2018-06-05 00:00:00.000000000,1528128000000000000,44.09,44.09,42.4,44.09,171049400,0,0
2018-06-06 00:00:00.000000000,1528214400000000000,44.09,48.1,44.08,45.52,130037500,0,0
2018-06-07 00:00:00.000000000,1528300800000000000,47.0,48.08,46.43,47.97,92564100,0,0
2018-06-08 00:00:00.000000000,1528387200000000000,48.2,48.33,47.05,47.44,68918600,0,0
2018-06-11 00:00:00.000000000,1528646400000000000,47.38,49.84,47.26,49.3,81359300,0,0
2018-06-12 00:00:00.000000000,1528732800000000000,48.91,49.57,48.28,49.54,59098000,0,0
2018-06-13 00:00:00.000000000,1528819200000000000,50.0,50.5,48.8,49.29,61359800,0,0
2018-06-14 00:00:00.000000000,1528905600000000000,49.0,49.2,47.49,47.75,69231600,0,0
2018-06-15 00:00:00.000000000,1528992000000000000,48.03,48.6,47.5,47.96,44718600,0,0
2018-06-19 00:00:00.000000000,1529337600000000000,47.0,47.57,45.87,47.37,121603100,0,0
2018-06-20 00:00:00.000000000,1529424000000000000,46.81,47.27,46.23,46.76,39640300,0,0
2018-06-21 00:00:00.000000000,1529510400000000000,46.95,49.48,46.34,48.06,63991500,0,0
2018-06-22 00:00:00.000000000,1529596800000000000,47.75,48.7,47.21,48.64,34093000,0,0
2018-06-25 00:00:00.000000000,1529856000000000000,49.2,49.32,45.88,45.93,54995400,0,0
2018-06-26 00:00:00.000000000,1529942400000000000,45.2,47.13,45.15,46.34,47269200,0,0
2018-06-27 00:00:00.000000000,1530028800000000000,46.53,46.97,44.39,44.86,54767300,0,0
2018-06-28 00:00:00.000000000,1530115200000000000,44.6,44.75,42.92,43.14,52787000,0,0
2018-06-29 00:00:00.000000000,1530201600000000000,43.47,45.49,43.47,45.42,36714800,0,0
2018-07-02 00:00:00.000000000,1530460800000000000,45.0,46.15,43.9,44.54,36701000,0,0
2018-07-03 00:00:00.000000000,1530547200000000000,45.35,45.53,43.27,44.72,33643600,0,0
2018-07-04 00:00:00.000000000,1530633600000000000,44.69,44.97,44.02,44.4,21796100,0,0
2018-07-05 00:00:00.000000000,1530720000000000000,44.39,45.09,43.34,45.03,46055700,0,0
2018-07-06 00:00:00.000000000,1530806400000000000,44.82,45.23,43.64,43.99,37081600,0,0
2018-07-09 00:00:00.000000000,1531065600000000000,44.0,45.86,43.89,45.79,40893200,0,0
2018-07-10 00:00:00.000000000,1531152000000000000,45.8,45.99,45.45,45.94,23714000,0,0
2018-07-11 00:00:00.000000000,1531238400000000000,44.65,45.35,44.3,45.0,26478400,0,0
2018-07-12 00:00:00.000000000,1531324800000000000,44.75,46.46,44.75,46.13,28697600,0,0
2018-07-13 00:00:00.000000000,1531411200000000000,46.3,50.49,46.04,50.48,74407200,0,0
2018-07-16 00:00:00.000000000,1531670400000000000,50.42,51.25,49.61,51.11,49258200,0,0
2018-07-17 00:00:00.000000000,1531756800000000000,50.85,52.95,50.18,52.08,54528200,0,0
2018-07-18 00:00:00.000000000,1531843200000000000,52.19,54.95,51.8,53.2,61597500,0,0
2018-07-19 00:00:00.000000000,1531929600000000000,52.88,53.76,50.88,51.37,56655800,0,0
2018-07-20 00:00:00.000000000,1532016000000000000,51.2,51.85,50.3,50.9,43355200,0,0
2018-07-23 00:00:00.000000000,1532275200000000000,50.87,53.33,50.6,53.3,49710200,0,0
2018-07-24 00:00:00.000000000,1532361600000000000,53.75,54.93,52.44,52.9,50615100,0,0
2018-07-25 00:00:00.000000000,1532448000000000000,52.96,54.33,52.0,52.43,44031000,0,0
2018-07-26 00:00:00.000000000,1532534400000000000,52.73,53.2,51.89,52.96,35417600,0,0
2018-07-27 00:00:00.000000000,1532620800000000000,52.99,53.05,50.51,50.75,35810500,0,0
2018-07-30 00:00:00.000000000,1532880000000000000,51.0,52.58,51.0,51.61,30305000,0,0
2018-07-31 00:00:00.000000000,1532966400000000000,52.1,52.29,50.71,50.96,26026900,0,0
2018-08-01 00:00:00.000000000,1533052800000000000,51.49,53.35,51.19,52.15,47900700,0,0
2018-08-02 00:00:00.000000000,1533139200000000000,52.1,52.1,49.75,51.01,47038800,0,0
2018-08-03 00:00:00.000000000,1533225600000000000,51.11,51.24,48.44,48.51,40224700,0,0
2018-08-06 00:00:00.000000000,1533484800000000000,48.3,48.51,46.51,47.05,38268900,0,0
2018-08-07 00:00:00.000000000,1533571200000000000,47.48,48.87,47.0,48.6,33990200,0,0
2018-08-08 00:00:00.000000000,1533657600000000000,48.0,49.72,47.5,48.57,37986500,0,0
2018-08-09 00:00:00.000000000,1533744000000000000,47.99,50.26,47.79,49.89,31408800,0,0
2018-08-10 00:00:00.000000000,1533830400000000000,49.89,49.89,49.89,49.89,0,0,0
2018-08-13 00:00:00.000000000,1534089600000000000,49.89,49.89,49.89,49.89,0,0,0
2018-08-14 00:00:00.000000000,1534176000000000000,49.89,49.89,49.89,49.89,0,0,0
2018-08-15 00:00:00.000000000,1534262400000000000,49.89,49.89,49.89,49.89,0,0,0
2018-08-16 00:00:00.000000000,1534348800000000000,49.89,49.89,49.89,49.89,0,0,0
2018-08-17 00:00:00.000000000,1534435200000000000,53.78,53.79,47.5,47.52,47252500,0,0
2018-08-20 00:00:00.000000000,1534694400000000000,47.28,48.27,46.38,47.5,28223900,0,0
2018-08-21 00:00:00.000000000,1534780800000000000,46.31,48.79,46.31,48.18,20435700,0,0
2018-08-22 00:00:00.000000000,1534867200000000000,48.45,49.12,47.71,48.53,18028800,0,0
2018-08-23 00:00:00.000000000,1534953600000000000,48.3,48.96,46.8,47.98,26413100,0,0
2018-08-24 00:00:00.000000000,1535040000000000000,47.98,48.5,47.22,47.58,12331700,0,0
2018-08-27 00:00:00.000000000,1535299200000000000,47.85,49.73,47.65,49.6,28310400,0,0
2018-08-28 00:00:00.000000000,1535385600000000000,49.58,50.86,49.29,50.28,30054300,0,0
2018-08-29 00:00:00.000000000,1535472000000000000,50.1,50.84,49.2,49.73,21072400,0,0
2018-08-30 00:00:00.000000000,1535558400000000000,49.73,51.24,49.73,50.31,27412100,0,0
2018-08-31 00:00:00.000000000,1535644800000000000,50.03,51.0,48.9,49.3,19306400,0,0
2018-09-03 00:00:00.000000000,1535904000000000000,48.8,49.55,47.28,48.09,28258100,0,0
2018-09-04 00:00:00.000000000,1535990400000000000,47.09,48.6,46.51,47.47,26657200,0,0
2018-09-05 00:00:00.000000000,1536076800000000000,47.47,48.2,46.37,46.39,20049600,0,0
2018-09-06 00:00:00.000000000,1536163200000000000,47.0,47.47,44.72,44.95,29631500,0,0
2018-09-07 00:00:00.000000000,1536249600000000000,44.58,46.23,44.58,45.46,23938400,0,0
2018-09-10 00:00:00.000000000,1536508800000000000,45.16,45.47,43.58,43.66,22661500,0,0
2018-09-11 00:00:00.000000000,1536595200000000000,43.66,43.95,40.15,41.28,55593600,0,0
2018-09-12 00:00:00.000000000,1536681600000000000,41.29,42.05,40.47,41.45,25816100,0,0
2018-09-13 00:00:00.000000000,1536768000000000000,42.08,42.53,41.19,42.0,22014200,0,0
2018-09-14 00:00:00.000000000,1536854400000000000,42.05,43.0,41.81,42.19,17747900,0,0
2018-09-17 00:00:00.000000000,1537113600000000000,42.19,42.19,39.4,39.88,33494800,0,0
2018-09-18 00:00:00.000000000,1537200000000000000,39.8,41.98,38.96,41.61,34845900,0,0
2018-09-19 00:00:00.000000000,1537286400000000000,41.45,42.41,41.02,41.86,27991300,0,0
2018-09-20 00:00:00.000000000,1537372800000000000,42.5,43.12,41.63,42.4,27685600,0,0
2018-09-21 00:00:00.000000000,1537459200000000000,42.48,44.1,41.77,43.66,26711700,0,0
2018-09-25 00:00:00.000000000,1537804800000000000,43.66,43.66,42.8,43.09,15138300,0,0
