datetime,datetime_nano,SZSE.002594.open,SZSE.002594.high,SZSE.002594.low,SZSE.002594.close,SZSE.002594.volume,SZSE.002594.open_oi,SZSE.002594.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,65.28,66.55,64.98,65.85,12714100,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,64.98,67.05,64.4,66.12,15191000,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,66.0,66.3,64.92,65.05,11841700,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,64.9,65.2,63.83,64.38,10487000,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,64.6,66.34,64.53,65.21,13674000,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,65.2,66.18,64.7,65.42,9430900,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,65.6,65.92,64.88,65.67,9426500,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,65.98,65.98,64.88,65.4,7629900,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,65.66,67.83,65.65,67.08,19597900,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,67.25,68.1,64.88,65.14,15189000,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,64.5,65.75,64.47,64.8,9592000,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,64.68,64.68,62.53,63.75,11652500,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,64.18,64.58,62.88,63.17,7370100,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,63.6,63.63,62.68,63.2,5237000,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,63.68,67.01,63.63,66.6,17265700,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,66.64,67.37,66.09,66.81,12351800,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,67.05,67.08,65.5,66.51,7641700,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,66.52,67.47,65.57,65.64,8084000,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,65.64,66.25,65.0,65.5,6355900,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,65.88,65.88,62.8,62.9,12521900,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,62.88,63.95,62.76,63.45,5587700,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,63.05,63.95,62.9,63.04,5429800,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,63.05,63.49,59.88,60.66,12698400,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,60.6,62.25,60.2,61.9,6972100,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,60.3,61.78,60.3,61.47,4061000,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,60.0,60.75,58.51,58.51,10398600,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,59.99,60.3,57.04,58.9,8208500,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,58.9,59.88,58.85,59.51,4597200,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,57.9,58.45,56.33,56.65,9307600,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,57.1,59.98,57.1,59.62,8051500,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,60.0,60.6,59.31,59.5,5508100,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,61.18,61.43,60.2,60.5,5590200,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,61.98,63.35,61.3,62.32,9741300,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,62.34,63.32,61.82,62.8,5983600,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,63.88,65.68,63.88,64.91,15611400,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,64.5,64.93,63.38,63.46,10065100,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,63.22,64.49,62.68,63.51,7737100,0,0
2018-03-01 00:00:00.000000000,1519833600000000000,62.95,63.44,62.52,63.27,7493500,0,0
2018-03-02 00:00:00.000000000,1519920000000000000,62.51,63.35,62.38,62.87,5927700,0,0
2018-03-05 00:00:00.000000000,1520179200000000000,63.0,65.87,62.91,65.12,14950500,0,0
2018-03-06 00:00:00.000000000,1520265600000000000,65.13,66.8,64.8,66.58,14968600,0,0
2018-03-07 00:00:00.000000000,1520352000000000000,66.0,66.47,64.5,64.53,9494200,0,0
2018-03-08 00:00:00.000000000,1520438400000000000,64.81,65.55,64.11,64.87,6430200,0,0
2018-03-09 00:00:00.000000000,1520524800000000000,65.0,65.79,64.39,65.55,8751500,0,0
2018-03-12 00:00:00.000000000,1520784000000000000,66.03,67.16,65.52,66.85,13719600,0,0
2018-03-13 00:00:00.000000000,1520870400000000000,66.85,67.47,65.68,66.0,11811200,0,0
2018-03-14 00:00:00.000000000,1520956800000000000,65.7,65.89,64.36,64.36,9978100,0,0
2018-03-15 00:00:00.000000000,1521043200000000000,64.02,65.43,64.02,64.7,7805300,0,0
2018-03-16 00:00:00.000000000,1521129600000000000,64.74,65.49,64.2,64.23,6841500,0,0
