datetime,datetime_nano,SZSE.002352.open,SZSE.002352.high,SZSE.002352.low,SZSE.002352.close,SZSE.002352.volume,SZSE.002352.open_oi,SZSE.002352.close_oi
2018-01-02 00:00:00.000000000,1514822400000000000,50.36,50.7,50.35,50.57,1365400,0,0
2018-01-03 00:00:00.000000000,1514908800000000000,50.57,50.7,50.2,50.67,2290500,0,0
2018-01-04 00:00:00.000000000,1514995200000000000,50.75,53.2,50.75,53.15,6540100,0,0
2018-01-05 00:00:00.000000000,1515081600000000000,53.15,53.15,52.0,52.42,3270100,0,0
2018-01-08 00:00:00.000000000,1515340800000000000,52.43,52.43,51.23,51.72,2340300,0,0
2018-01-09 00:00:00.000000000,1515427200000000000,51.7,52.4,51.31,51.99,2123600,0,0
2018-01-10 00:00:00.000000000,1515513600000000000,52.09,52.1,51.02,51.39,2069400,0,0
2018-01-11 00:00:00.000000000,1515600000000000000,51.39,51.79,51.0,51.54,1539700,0,0
2018-01-12 00:00:00.000000000,1515686400000000000,51.4,51.65,51.21,51.46,1204000,0,0
2018-01-15 00:00:00.000000000,1515945600000000000,51.4,51.46,50.01,50.21,2829300,0,0
2018-01-16 00:00:00.000000000,1516032000000000000,50.21,50.73,50.1,50.31,1935500,0,0
2018-01-17 00:00:00.000000000,1516118400000000000,50.3,50.7,50.06,50.6,1814400,0,0
2018-01-18 00:00:00.000000000,1516204800000000000,50.6,50.74,49.83,50.12,2055200,0,0
2018-01-19 00:00:00.000000000,1516291200000000000,50.15,50.27,49.7,49.88,2000100,0,0
2018-01-22 00:00:00.000000000,1516550400000000000,48.61,50.39,48.5,49.96,3106900,0,0
2018-01-23 00:00:00.000000000,1516636800000000000,49.99,50.92,49.99,50.73,2497900,0,0
2018-01-24 00:00:00.000000000,1516723200000000000,50.89,50.89,50.2,50.74,1753300,0,0
2018-01-25 00:00:00.000000000,1516809600000000000,50.3,50.98,50.2,50.53,1959100,0,0
2018-01-26 00:00:00.000000000,1516896000000000000,50.54,50.86,50.38,50.53,1340600,0,0
2018-01-29 00:00:00.000000000,1517155200000000000,50.46,50.75,49.85,49.86,2115700,0,0
2018-01-30 00:00:00.000000000,1517241600000000000,49.9,50.45,49.83,50.3,1399500,0,0
2018-01-31 00:00:00.000000000,1517328000000000000,50.3,50.3,49.4,49.93,1465500,0,0
2018-02-01 00:00:00.000000000,1517414400000000000,49.93,50.2,48.7,49.14,1810700,0,0
2018-02-02 00:00:00.000000000,1517500800000000000,49.15,49.7,48.52,49.38,1566500,0,0
2018-02-05 00:00:00.000000000,1517760000000000000,49.03,49.24,48.0,48.08,2263300,0,0
2018-02-06 00:00:00.000000000,1517846400000000000,47.7,47.7,46.01,46.65,3431900,0,0
2018-02-07 00:00:00.000000000,1517932800000000000,46.85,47.59,44.2,45.93,2421000,0,0
2018-02-08 00:00:00.000000000,1518019200000000000,45.93,46.4,45.0,46.07,1460100,0,0
2018-02-09 00:00:00.000000000,1518105600000000000,45.59,45.59,44.71,45.0,2677000,0,0
2018-02-12 00:00:00.000000000,1518364800000000000,45.0,45.95,45.0,45.89,1347300,0,0
2018-02-13 00:00:00.000000000,1518451200000000000,46.26,47.55,46.26,46.57,1693300,0,0
2018-02-14 00:00:00.000000000,1518537600000000000,46.61,47.47,46.61,47.03,947800,0,0
2018-02-22 00:00:00.000000000,1519228800000000000,47.52,48.2,47.27,47.8,1355200,0,0
2018-02-23 00:00:00.000000000,1519315200000000000,47.8,48.03,47.51,47.78,1113300,0,0
2018-02-26 00:00:00.000000000,1519574400000000000,48.5,52.56,48.5,51.5,7095300,0,0
2018-02-27 00:00:00.000000000,1519660800000000000,52.0,52.0,50.68,50.82,3726000,0,0
2018-02-28 00:00:00.000000000,1519747200000000000,50.81,50.81,48.95,49.87,3077700,0,0
