股票代码,盈亏,开仓日期,开仓时间,平仓日期,平仓时间,开仓价格,平仓价格,价差,数量,资金占用,收益（含手续费）,手续费
SSE.600585,平多止损,2021-06-28,00:00:00,2021-07-12,00:00:00,38.95,37.89,-1.06,77.00,299915,-8162,385.11
SSE.600585,平多收益,2021-07-13,00:00:00,2021-07-14,00:00:00,36.71,38.86,2.15,81.00,297351,17415,415.49
SSE.600585,平多止损,2021-07-15,00:00:00,2021-07-29,00:00:00,38.13,36.57,-1.56,78.00,297414,-12168,376.52
SSE.600585,平多收益,2021-07-30,00:00:00,2021-08-04,00:00:00,36.12,38.48,2.36,83.00,299796,19588,421.59
SSE.600585,平多收益,2021-08-05,00:00:00,2021-08-20,00:00:00,38.36,40.27,1.91,78.00,299208,14898,414.62
SSE.600585,平多收益,2021-08-30,00:00:00,2021-09-07,00:00:00,40.89,43.29,2.40,73.00,298497,17520,417.14
SSE.600585,平多收益,2021-09-14,00:00:00,2021-09-22,00:00:00,40.40,42.94,2.54,74.00,298960,18796,419.44
SSE.600585,平多收益,2021-09-24,00:00:00,2021-10-14,00:00:00,41.19,43.58,2.39,72.00,296568,17208,414.18
SSE.600585,平多止损,2021-11-10,00:00:00,2021-11-24,00:00:00,38.19,37.14,-1.05,78.00,297882,-8190,382.39
SSE.600585,平多收益,2021-11-25,00:00:00,2021-12-01,00:00:00,36.88,38.74,1.86,81.00,298728,15066,414.21
SSE.600585,平多收益,2021-12-20,00:00:00,2021-12-28,00:00:00,38.01,40.10,2.09,78.00,296478,16302,412.87
SSE.600585,平多收益,2022-01-26,00:00:00,2022-02-16,00:00:00,36.83,36.88,0.05,81.00,298323,405,394.32
SSE.600585,平多止损,2022-02-17,00:00:00,2022-03-03,00:00:00,36.53,35.28,-1.25,82.00,299546,-10250,381.87
SSE.600585,平多止损,2022-03-07,00:00:00,2022-03-21,00:00:00,36.00,35.11,-0.89,83.00,298800,-7387,384.67
SSE.600585,平多止损,2022-03-22,00:00:00,2022-04-07,00:00:00,34.74,31.32,-3.42,86.00,298764,-29412,355.54
SSE.600585,平多收益,2022-04-08,00:00:00,2022-04-13,00:00:00,30.88,32.55,1.67,97.00,299536,16199,416.77
SSE.600585,平多止损,2022-04-14,00:00:00,2022-04-28,00:00:00,32.50,31.47,-1.03,92.00,299000,-9476,382.17
SSE.600585,平多止损,2022-04-29,00:00:00,2022-05-19,00:00:00,31.03,30.20,-0.83,96.00,297888,-7968,382.69
SSE.600585,平多止损,2022-05-20,00:00:00,2022-06-06,00:00:00,31.37,28.33,-3.04,95.00,298015,-28880,355.26
SSE.600585,平多止损,2022-06-07,00:00:00,2022-06-21,00:00:00,28.61,28.38,-0.23,104.00,297544,-2392,389.60
SSE.600585,平多止损,2022-06-22,00:00:00,2022-07-06,00:00:00,28.02,25.28,-2.74,107.00,299814,-29318,357.05
SSE.600585,平多收益,2022-07-07,00:00:00,2022-07-15,00:00:00,24.94,27.00,2.06,120.00,299280,24720,427.68
SSE.600585,平多收益,2022-07-18,00:00:00,2022-07-19,00:00:00,27.58,29.09,1.51,108.00,297864,16308,414.71
SSE.600585,平多收益,2022-07-20,00:00:00,2022-08-03,00:00:00,28.53,28.59,0.06,105.00,299565,630,396.26
SSE.600585,平多收益,2022-08-04,00:00:00,2022-08-12,00:00:00,28.60,30.25,1.65,104.00,297440,17160,415.27
SSE.600585,平多止损,2022-08-15,00:00:00,2022-08-29,00:00:00,29.54,28.00,-1.54,101.00,298354,-15554,373.30
SSE.600585,平多收益,2022-08-30,00:00:00,2022-09-14,00:00:00,28.15,28.55,0.40,106.00,298390,4240,399.47
SSE.600519,平多收益,2018-11-28,00:00:00,2018-11-29,00:00:00,806.80,853.99,47.19,3.00,242040,14157,338.18
SSE.600519,平多收益,2018-11-30,00:00:00,2018-12-07,00:00:00,859.00,905.00,46.00,3.00,257700,13800,358.38
SSE.600519,平多收益,2018-12-10,00:00:00,2018-12-24,00:00:00,947.99,970.00,22.01,3.00,284397,6603,384.12
SSE.600519,平多止损,2018-12-25,00:00:00,2019-01-10,00:00:00,952.37,886.57,-65.80,3.00,285711,-19740,351.08
SSE.600519,平多止损,2019-01-11,00:00:00,2019-01-25,00:00:00,927.00,911.91,-15.09,3.00,278100,-4527,361.12
SSE.600519,平多收益,2019-01-28,00:00:00,2019-02-19,00:00:00,905.30,911.60,6.30,3.00,271590,1890,360.99
SSE.600519,平多收益,2019-02-20,00:00:00,2019-02-22,00:00:00,917.00,975.07,58.07,3.00,275100,17421,386.13
SSE.600519,平多收益,2019-02-25,00:00:00,2019-03-05,00:00:00,976.30,1031.86,55.56,3.00,292890,16668,408.62
SSE.600519,平多止损,2019-03-06,00:00:00,2019-03-20,00:00:00,1025.00,968.00,-57.00,2.00,205000,-11400,255.55
SSE.600519,平多收益,2019-03-21,00:00:00,2019-04-04,00:00:00,963.50,972.60,9.10,3.00,289050,2730,385.15
SSE.600519,平多收益,2019-04-08,00:00:00,2019-04-17,00:00:00,959.30,1018.63,59.33,3.00,287790,17799,403.38
SSE.600519,平多收益,2019-10-28,00:00:00,2019-11-05,00:00:00,1074.81,1128.92,54.11,2.00,214962,10822,298.03
SSE.600519,平多止损,2019-11-06,00:00:00,2019-11-20,00:00:00,1171.00,996.00,-175.00,2.00,234200,-35000,262.94
SSE.600519,平多收益,2019-11-21,00:00:00,2019-12-02,00:00:00,1035.28,1111.00,75.72,2.00,207056,15144,293.30
SSE.600519,平多收益,2019-12-03,00:00:00,2019-12-06,00:00:00,1103.00,1159.95,56.95,2.00,220600,11390,306.23
SSE.600519,平多收益,2019-12-09,00:00:00,2019-12-18,00:00:00,1159.76,1226.00,66.24,2.00,231952,13248,323.66
SSE.600519,平多收益,2019-12-19,00:00:00,2020-01-02,00:00:00,1227.30,1300.00,72.70,2.00,245460,14540,343.20
SSE.600519,平多止损,2021-02-23,00:00:00,2021-03-09,00:00:00,2081.64,1994.00,-87.64,1.00,208164,-8764,263.21
SSE.600519,平多止损,2021-03-10,00:00:00,2021-03-24,00:00:00,2012.90,1980.00,-32.90,1.00,201290,-3290,261.36
SSE.600519,平多止损,2021-03-25,00:00:00,2021-04-12,00:00:00,1969.00,1699.00,-270.00,1.00,196900,-27000,224.27
SSE.600519,平多收益,2021-04-13,00:00:00,2021-04-15,00:00:00,1671.00,1799.00,128.00,1.00,167100,12800,237.47
SSE.600519,平多止损,2021-04-16,00:00:00,2021-04-30,00:00:00,1750.50,1665.02,-85.48,1.00,175050,-8548,219.78
SSE.600519,平多收益,2021-05-06,00:00:00,2021-05-20,00:00:00,1595.00,1634.08,39.08,1.00,159500,3908,215.70
SSE.600519,平多收益,2021-05-21,00:00:00,2021-06-03,00:00:00,1662.58,1855.00,192.42,1.00,166258,19242,244.86
SSE.600519,平多收益,2021-06-04,00:00:00,2021-06-15,00:00:00,1822.06,1929.90,107.84,1.00,182206,10784,254.75
SSE.600519,平多止损,2021-06-16,00:00:00,2021-06-30,00:00:00,1911.00,1825.49,-85.51,1.00,191100,-8551,240.96
SSE.600519,平多止损,2021-07-01,00:00:00,2021-07-15,00:00:00,1826.08,1773.78,-52.30,1.00,182608,-5230,234.14
SSE.600519,平多收益,2021-07-16,00:00:00,2021-07-23,00:00:00,1761.14,1854.27,93.13,1.00,176114,9313,244.76
SSE.600519,平多收益,2021-07-26,00:00:00,2021-08-09,00:00:00,1896.43,1955.87,59.44,1.00,189643,5944,258.17
SSE.600519,平多收益,2021-08-10,00:00:00,2021-08-16,00:00:00,2043.00,2150.00,107.00,1.00,204300,10700,283.80
SSE.600519,平多收益,2021-09-14,00:00:00,2021-09-24,00:00:00,1877.39,1984.99,107.60,1.00,187739,10760,262.02
SSE.600519,平多收益,2021-10-08,00:00:00,2021-10-22,00:00:00,1887.00,1907.00,20.00,1.00,188700,2000,251.72
SSE.600519,平多收益,2021-10-28,00:00:00,2021-11-02,00:00:00,1764.11,1858.48,94.37,1.00,176411,9437,245.32
SSE.600519,平多收益,2021-11-08,00:00:00,2021-11-11,00:00:00,1707.00,1794.43,87.43,1.00,170700,8743,236.86
SSE.600519,平多止损,2021-11-12,00:00:00,2021-11-26,00:00:00,1769.01,1690.00,-79.01,1.00,176901,-7901,223.08
SSE.600519,平多收益,2021-11-29,00:00:00,2021-12-03,00:00:00,1660.80,1780.01,119.21,1.00,166080,11921,234.96
SSE.600519,平多收益,2021-12-06,00:00:00,2021-12-20,00:00:00,1765.00,1797.00,32.00,1.00,176500,3200,237.20
SSE.600519,平多止损,2021-12-22,00:00:00,2022-01-07,00:00:00,1773.00,1762.67,-10.33,1.00,177300,-1033,232.67
SSE.600519,平多止损,2022-06-15,00:00:00,2022-06-29,00:00:00,1760.00,1464.08,-295.92,1.00,176000,-29592,193.26
SSE.600519,平多收益,2022-06-30,00:00:00,2022-07-06,00:00:00,1401.00,1471.96,70.96,2.00,280200,14192,388.60
SSE.600519,平多收益,2022-07-07,00:00:00,2022-07-08,00:00:00,1439.50,1516.57,77.07,2.00,287900,15414,400.37
SSE.600519,平多收益,2022-07-11,00:00:00,2022-07-19,00:00:00,1507.11,1588.00,80.89,1.00,150711,8089,209.62
SSE.600519,平多收益,2022-07-20,00:00:00,2022-08-03,00:00:00,1585.25,1599.00,13.75,1.00,158525,1375,211.07
SSE.600519,平多收益,2022-08-04,00:00:00,2022-08-12,00:00:00,1630.80,1730.00,99.20,1.00,163080,9920,228.36
SSE.600519,平多收益,2022-08-15,00:00:00,2022-08-29,00:00:00,1739.02,1742.06,3.04,1.00,173902,304,229.95
SSE.600519,平多收益,2022-08-30,00:00:00,2022-09-09,00:00:00,1733.00,1841.20,108.20,1.00,173300,10820,243.04
SSE.600436,平多收益,2018-11-28,00:00:00,2018-12-07,00:00:00,112.97,120.38,7.41,26.00,293722,19266,413.14
SSE.600436,平多止损,2018-12-10,00:00:00,2018-12-24,00:00:00,122.50,116.00,-6.50,24.00,294000,-15600,367.49
SSE.600436,平多止损,2018-12-25,00:00:00,2019-01-10,00:00:00,115.02,106.64,-8.38,26.00,299052,-21788,365.99
SSE.600436,平多止损,2019-01-11,00:00:00,2019-01-25,00:00:00,109.68,106.55,-3.13,27.00,296136,-8451,379.74
SSE.600436,平多收益,2019-01-28,00:00:00,2019-02-19,00:00:00,106.24,108.83,2.59,28.00,297472,7252,402.24
SSE.600436,平多收益,2019-08-19,00:00:00,2019-08-28,00:00:00,102.72,109.95,7.23,29.00,297888,20967,420.89
SSE.600436,平多收益,2019-08-29,00:00:00,2019-09-12,00:00:00,109.97,114.65,4.68,27.00,296919,12636,408.61
SSE.600436,平多收益,2019-09-16,00:00:00,2019-09-20,00:00:00,116.17,123.38,7.21,25.00,290425,18025,407.15
SSE.600436,平多收益,2019-09-23,00:00:00,2019-10-08,00:00:00,125.99,135.77,9.78,23.00,289777,22494,412.20
SSE.600436,平多止损,2019-10-09,00:00:00,2019-10-23,00:00:00,134.29,126.39,-7.90,22.00,295438,-17380,367.04
SSE.600436,平多止损,2019-10-24,00:00:00,2019-11-08,00:00:00,128.18,123.96,-4.22,23.00,294814,-9706,376.34
SSE.600436,平多止损,2019-11-11,00:00:00,2019-11-25,00:00:00,124.91,119.65,-5.26,24.00,299784,-12624,379.05
SSE.600436,平多收益,2019-11-26,00:00:00,2019-12-06,00:00:00,121.84,128.20,6.36,24.00,292416,15264,406.14
SSE.600436,平多收益,2019-12-09,00:00:00,2019-12-23,00:00:00,130.33,135.05,4.72,23.00,299759,10856,410.01
SSE.600436,平多收益,2019-12-24,00:00:00,2019-12-27,00:00:00,135.42,146.00,10.58,22.00,297924,23276,423.98
SSE.600436,平多止损,2021-09-24,00:00:00,2021-10-15,00:00:00,379.22,340.03,-39.19,7.00,265454,-27433,314.19
SSE.600436,平多收益,2021-10-18,00:00:00,2021-11-01,00:00:00,342.50,361.31,18.81,8.00,274000,15048,381.54
SSE.600436,平多止损,2021-11-02,00:00:00,2021-11-16,00:00:00,363.80,298.18,-65.62,8.00,291040,-52496,314.88
SSE.600436,平多收益,2021-11-17,00:00:00,2021-12-01,00:00:00,306.28,319.91,13.63,9.00,275652,12267,380.05
SSE.600436,平多止损,2021-12-02,00:00:00,2021-12-16,00:00:00,317.23,313.35,-3.88,9.00,285507,-3492,372.26
SSE.600436,平多止损,2021-12-17,00:00:00,2022-01-04,00:00:00,306.62,297.99,-8.63,9.00,275958,-7767,354.01
SSE.600436,平多止损,2022-01-05,00:00:00,2022-01-19,00:00:00,297.42,296.27,-1.15,10.00,297420,-1150,391.08
SSE.600436,平多收益,2022-01-20,00:00:00,2022-01-26,00:00:00,294.85,309.70,14.85,10.00,294850,14850,408.80
SSE.600436,平多收益,2022-01-27,00:00:00,2022-02-16,00:00:00,304.05,324.33,20.28,9.00,273645,18252,385.30
SSE.600436,平多收益,2022-02-17,00:00:00,2022-02-25,00:00:00,325.97,342.29,16.32,9.00,293373,14688,406.64
SSE.600436,平多止损,2022-02-28,00:00:00,2022-03-15,00:00:00,353.00,327.89,-25.11,8.00,282400,-20088,346.25
SSE.600436,平多止损,2022-03-16,00:00:00,2022-03-30,00:00:00,326.20,306.01,-20.19,9.00,293580,-18171,363.54
SSE.600436,平多止损,2022-03-31,00:00:00,2022-04-18,00:00:00,304.30,298.98,-5.32,9.00,273870,-4788,355.19
SSE.600436,平多止损,2022-04-19,00:00:00,2022-05-06,00:00:00,300.01,294.00,-6.01,9.00,270009,-5409,349.27
SSE.600436,平多收益,2022-05-09,00:00:00,2022-05-24,00:00:00,291.09,300.29,9.20,10.00,291090,9200,396.38
SSE.600436,平多止损,2022-05-25,00:00:00,2022-06-09,00:00:00,298.56,266.10,-32.46,10.00,298560,-32460,351.25
SSE.600436,平多止损,2022-06-10,00:00:00,2022-06-24,00:00:00,266.80,257.36,-9.44,11.00,293480,-10384,373.69
SSE.600436,平多收益,2022-06-27,00:00:00,2022-07-06,00:00:00,231.62,249.60,17.98,12.00,277944,21576,395.37
SSE.600436,平多收益,2022-07-07,00:00:00,2022-07-18,00:00:00,247.71,262.52,14.81,12.00,297252,17772,415.83
SSE.600436,平多止损,2022-07-19,00:00:00,2022-08-02,00:00:00,264.65,254.73,-9.92,11.00,291115,-10912,369.87
SSE.600436,平多收益,2022-08-03,00:00:00,2022-08-09,00:00:00,254.95,273.31,18.36,11.00,280445,20196,396.85
SSE.600436,平多收益,2022-08-10,00:00:00,2022-08-15,00:00:00,270.27,285.32,15.05,11.00,297297,16555,414.28
SSE.600436,平多收益,2022-08-16,00:00:00,2022-08-30,00:00:00,281.37,288.12,6.75,10.00,281370,6750,380.32
SSE.600436,平多收益,2022-08-31,00:00:00,2022-09-14,00:00:00,289.08,290.80,1.72,10.00,289080,1720,383.86
SSE.600276,平多收益,2019-04-11,00:00:00,2019-04-19,00:00:00,64.74,68.69,3.95,46.00,297804,18170,417.09
SSE.600276,平多收益,2019-04-22,00:00:00,2019-04-30,00:00:00,69.00,76.60,7.60,43.00,296700,32680,434.78
SSE.600276,平多收益,2019-05-06,00:00:00,2019-05-10,00:00:00,75.55,80.05,4.50,39.00,294645,17550,412.10
SSE.600276,平多止损,2019-05-13,00:00:00,2019-05-27,00:00:00,79.61,79.03,-0.58,37.00,294557,-2146,385.98
SSE.600276,平多止损,2019-05-28,00:00:00,2019-06-12,00:00:00,79.81,78.69,-1.12,37.00,295297,-4144,384.32
SSE.600276,平多收益,2019-06-24,00:00:00,2019-06-28,00:00:00,82.61,87.54,4.93,36.00,297396,17748,415.99
SSE.600276,平多收益,2019-08-12,00:00:00,2019-08-27,00:00:00,83.62,84.50,0.88,35.00,292670,3080,390.39
SSE.600276,平多止损,2020-05-14,00:00:00,2020-05-28,00:00:00,93.51,88.98,-4.53,32.00,299232,-14496,375.85
SSE.600276,平多收益,2020-05-29,00:00:00,2020-06-11,00:00:00,88.50,94.20,5.70,33.00,292050,18810,410.34
SSE.600276,平多止损,2020-06-12,00:00:00,2020-06-30,00:00:00,93.70,89.23,-4.47,32.00,299840,-14304,376.91
SSE.600276,平多止损,2020-07-01,00:00:00,2020-07-15,00:00:00,91.36,86.17,-5.19,32.00,292352,-16608,363.98
SSE.600276,平多收益,2020-07-17,00:00:00,2020-07-31,00:00:00,85.50,86.95,1.45,35.00,299250,5075,401.71
SSE.600276,平多收益,2020-08-03,00:00:00,2020-08-07,00:00:00,85.99,91.32,5.33,34.00,292366,18122,409.84
SSE.600276,平多收益,2020-08-10,00:00:00,2020-08-18,00:00:00,89.88,97.02,7.14,33.00,296604,23562,422.62
SSE.600276,平多止损,2020-11-09,00:00:00,2020-11-23,00:00:00,92.12,88.11,-4.01,32.00,294784,-12832,372.18
SSE.600276,平多收益,2020-11-24,00:00:00,2020-12-01,00:00:00,87.65,93.60,5.95,34.00,298010,20230,420.08
SSE.600276,平多止损,2020-12-02,00:00:00,2020-12-16,00:00:00,92.09,82.18,-9.91,32.00,294688,-31712,347.13
SSE.600276,平多收益,2020-12-17,00:00:00,2020-12-31,00:00:00,80.62,84.10,3.48,37.00,298294,12876,410.74
SSE.600276,平多收益,2021-01-04,00:00:00,2021-01-18,00:00:00,82.12,83.71,1.59,36.00,295632,5724,397.79
SSE.600276,平多收益,2021-01-19,00:00:00,2021-01-22,00:00:00,82.17,86.29,4.12,36.00,295812,14832,410.05
SSE.600276,平多止损,2021-01-25,00:00:00,2021-02-09,00:00:00,86.31,72.96,-13.35,34.00,293454,-45390,327.44
SSE.600276,平多止损,2021-02-10,00:00:00,2021-03-03,00:00:00,71.88,68.20,-3.68,41.00,294708,-15088,369.10
SSE.600276,平多止损,2021-03-04,00:00:00,2021-03-18,00:00:00,67.97,60.11,-7.86,44.00,299068,-34584,349.12
SSE.600276,平多止损,2021-03-19,00:00:00,2021-04-02,00:00:00,60.27,55.11,-5.16,49.00,295323,-25284,356.45
SSE.600276,平多收益,2021-04-06,00:00:00,2021-04-08,00:00:00,54.38,57.40,3.02,55.00,299090,16610,416.72
SSE.600276,平多止损,2021-04-09,00:00:00,2021-04-23,00:00:00,56.33,54.99,-1.34,53.00,298549,-7102,384.71
SSE.600276,平多止损,2021-04-26,00:00:00,2021-05-13,00:00:00,53.84,45.86,-7.98,55.00,296120,-43890,332.94
SSE.600276,平多收益,2021-05-14,00:00:00,2021-05-28,00:00:00,46.10,46.95,0.85,65.00,299650,5525,402.83
SSE.600276,平多收益,2021-05-31,00:00:00,2021-06-03,00:00:00,47.90,50.75,2.85,62.00,296980,17670,415.34
SSE.600276,平多收益,2021-06-04,00:00:00,2021-06-09,00:00:00,50.39,54.19,3.80,59.00,297301,22420,422.03
SSE.600276,平多止损,2021-06-10,00:00:00,2021-06-28,00:00:00,53.61,49.40,-4.21,55.00,294855,-23155,358.64
SSE.600276,平多收益,2021-06-29,00:00:00,2021-07-08,00:00:00,49.06,51.81,2.75,61.00,299266,16775,417.17
SSE.600276,平多收益,2021-07-09,00:00:00,2021-07-13,00:00:00,49.62,53.73,4.11,60.00,297720,24660,425.54
SSE.600276,平多止损,2021-07-14,00:00:00,2021-07-28,00:00:00,53.00,52.99,-0.01,56.00,296800,-56,391.70
SSE.600276,平多止损,2021-07-29,00:00:00,2021-08-12,00:00:00,52.35,51.26,-1.09,57.00,298395,-6213,385.68
SSE.600276,平多止损,2021-08-16,00:00:00,2021-08-30,00:00:00,51.00,50.17,-0.83,58.00,295800,-4814,384.10
SSE.600276,平多止损,2021-08-31,00:00:00,2021-09-14,00:00:00,49.72,47.48,-2.24,60.00,298320,-13440,376.04
SSE.600276,平多止损,2021-09-15,00:00:00,2021-10-08,00:00:00,46.65,40.95,-5.70,64.00,298560,-36480,345.95
SSE.600276,平多止损,2021-10-11,00:00:00,2021-10-26,00:00:00,41.14,40.11,-1.03,72.00,296208,-7416,381.21
SSE.600276,平多止损,2021-10-27,00:00:00,2021-11-10,00:00:00,40.90,36.04,-4.86,73.00,298570,-35478,347.28
SSE.600276,平多收益,2021-11-11,00:00:00,2021-11-25,00:00:00,36.17,37.64,1.47,82.00,296594,12054,407.42
SSE.600276,平多止损,2021-11-26,00:00:00,2021-12-10,00:00:00,36.37,33.67,-2.70,82.00,298234,-22140,364.44
SSE.600276,平多止损,2021-12-13,00:00:00,2021-12-28,00:00:00,33.64,28.45,-5.19,89.00,299396,-46191,334.23
SSE.600276,平多止损,2021-12-29,00:00:00,2022-01-13,00:00:00,29.48,29.38,-0.10,101.00,297748,-1010,391.69
SSE.600276,平多收益,2022-01-14,00:00:00,2022-01-28,00:00:00,29.25,29.84,0.59,102.00,298350,6018,401.77
SSE.600276,平多收益,2022-02-07,00:00:00,2022-02-09,00:00:00,30.53,32.09,1.56,98.00,299194,15288,415.12
SSE.600276,平多收益,2022-02-10,00:00:00,2022-02-16,00:00:00,30.95,32.60,1.65,96.00,297120,15840,413.11
SSE.600276,平多收益,2022-02-17,00:00:00,2022-02-28,00:00:00,32.61,35.56,2.95,91.00,296751,26845,427.15
SSE.600276,平多收益,2022-03-01,00:00:00,2022-03-07,00:00:00,35.66,41.17,5.51,84.00,299544,46284,456.49
SSE.600048,平多收益,2019-04-11,00:00:00,2019-04-24,00:00:00,13.53,14.28,0.75,221.00,299013,16575,416.58
SSE.600048,平多止损,2019-04-25,00:00:00,2019-05-14,00:00:00,14.45,13.30,-1.15,207.00,299115,-23805,363.41
SSE.600048,平多收益,2019-05-15,00:00:00,2019-05-23,00:00:00,13.87,14.64,0.77,216.00,299592,16632,417.42
SSE.600048,平多止损,2019-05-24,00:00:00,2019-06-10,00:00:00,14.47,14.30,-0.17,207.00,299529,-3519,390.73
SSE.600048,平多收益,2019-06-11,00:00:00,2019-06-26,00:00:00,15.11,15.32,0.21,198.00,299178,4158,400.40
SSE.600048,平多止损,2019-07-04,00:00:00,2019-07-18,00:00:00,14.41,14.14,-0.27,208.00,299728,-5616,388.23
SSE.600048,平多收益,2019-07-19,00:00:00,2019-07-29,00:00:00,14.05,14.85,0.80,213.00,299265,17040,417.52
SSE.600048,平多收益,2019-08-01,00:00:00,2019-08-12,00:00:00,14.40,15.54,1.14,208.00,299520,23712,426.67
SSE.600048,平多收益,2020-07-03,00:00:00,2020-07-10,00:00:00,15.36,16.16,0.80,195.00,299520,15600,415.96
SSE.600048,平多止损,2020-08-26,00:00:00,2020-09-09,00:00:00,15.65,15.06,-0.59,191.00,298915,-11269,379.69
SSE.600048,平多收益,2020-09-10,00:00:00,2020-09-18,00:00:00,15.19,15.96,0.77,197.00,299243,15169,415.02
SSE.600048,平多止损,2020-09-23,00:00:00,2020-10-15,00:00:00,15.32,13.38,-1.94,195.00,298740,-37830,344.40
SSE.600048,平多收益,2020-10-16,00:00:00,2020-10-26,00:00:00,13.75,14.70,0.95,218.00,299750,20710,423.01
SSE.600048,平多收益,2020-10-27,00:00:00,2020-10-29,00:00:00,14.65,16.07,1.42,204.00,298860,28968,432.73
SSE.600048,平多止损,2020-10-30,00:00:00,2020-11-13,00:00:00,15.54,15.18,-0.36,193.00,299922,-6948,386.73
SSE.600048,平多止损,2020-11-16,00:00:00,2020-12-01,00:00:00,14.98,14.39,-0.59,200.00,299600,-11800,379.90
SSE.600048,平多收益,2020-12-02,00:00:00,2020-12-16,00:00:00,14.23,14.33,0.10,210.00,298830,2100,397.23
SSE.600048,平多止损,2020-12-17,00:00:00,2020-12-31,00:00:00,14.49,14.00,-0.49,207.00,299943,-10143,382.54
SSE.600048,平多止损,2021-01-04,00:00:00,2021-01-18,00:00:00,13.96,13.49,-0.47,214.00,298744,-10058,381.07
SSE.600048,平多止损,2021-01-19,00:00:00,2021-02-03,00:00:00,13.26,13.10,-0.16,226.00,299676,-3616,390.80
SSE.600048,平多止损,2021-02-04,00:00:00,2021-02-25,00:00:00,13.10,12.42,-0.68,229.00,299990,-15572,375.43
SSE.600048,平多止损,2021-02-26,00:00:00,2021-03-12,00:00:00,12.40,12.12,-0.28,241.00,298840,-6748,385.56
SSE.600048,平多止损,2021-03-15,00:00:00,2021-03-29,00:00:00,12.18,11.15,-1.03,246.00,299628,-25338,362.06
SSE.600048,平多收益,2021-03-30,00:00:00,2021-04-14,00:00:00,10.41,11.56,1.15,288.00,299808,33120,439.46
SSE.600048,平多收益,2021-04-15,00:00:00,2021-04-16,00:00:00,11.62,12.59,0.97,258.00,299796,25026,428.77
SSE.600048,平多止损,2021-04-19,00:00:00,2021-05-06,00:00:00,12.42,11.40,-1.02,241.00,299322,-24582,362.66
SSE.600048,平多收益,2021-05-07,00:00:00,2021-05-12,00:00:00,11.20,12.14,0.94,267.00,299040,25098,427.86
SSE.600048,平多收益,2021-05-13,00:00:00,2021-05-24,00:00:00,12.43,13.15,0.72,241.00,299563,17352,418.33
SSE.600048,平多收益,2021-05-25,00:00:00,2021-05-31,00:00:00,12.99,13.71,0.72,230.00,298770,16560,416.24
SSE.600048,平多收益,2021-06-01,00:00:00,2021-06-17,00:00:00,13.68,13.80,0.12,219.00,299592,2628,398.93
SSE.600048,平多收益,2021-06-21,00:00:00,2021-06-24,00:00:00,12.89,13.71,0.82,232.00,299048,19024,419.86
SSE.600048,平多收益,2021-06-30,00:00:00,2021-07-14,00:00:00,12.93,14.85,1.92,232.00,299976,44544,454.77
SSE.600048,平多收益,2022-07-01,00:00:00,2022-07-18,00:00:00,15.33,16.29,0.96,195.00,298935,18720,419.30
SSE.600048,平多收益,2022-07-19,00:00:00,2022-08-02,00:00:00,16.10,17.90,1.80,186.00,299460,33480,439.48
SSE.600048,平多止损,2022-08-05,00:00:00,2022-08-19,00:00:00,16.15,16.02,-0.13,185.00,298775,-2405,391.21
SSE.600048,平多止损,2022-08-22,00:00:00,2022-09-05,00:00:00,15.77,15.42,-0.35,190.00,299630,-6650,386.73
SSE.600048,平多收益,2022-09-06,00:00:00,2022-09-14,00:00:00,16.02,16.29,0.27,187.00,299574,5049,402.10
SSE.600036,平多收益,2019-01-31,00:00:00,2019-02-20,00:00:00,34.03,36.02,1.99,88.00,299464,17512,418.41
SSE.600036,平多止损,2019-02-21,00:00:00,2019-03-07,00:00:00,36.80,36.15,-0.65,81.00,298080,-5265,386.52
SSE.600036,平多止损,2019-03-08,00:00:00,2019-03-22,00:00:00,36.08,35.32,-0.76,83.00,299464,-6308,386.97
SSE.600036,平多止损,2019-03-25,00:00:00,2019-04-09,00:00:00,36.37,35.75,-0.62,82.00,298234,-5084,386.96
SSE.600036,平多收益,2019-10-28,00:00:00,2019-11-11,00:00:00,34.63,34.68,0.05,86.00,297818,430,393.69
SSE.600036,平多止损,2019-11-12,00:00:00,2019-11-26,00:00:00,34.45,32.49,-1.96,87.00,299715,-17052,373.12
SSE.600036,平多止损,2019-11-27,00:00:00,2019-12-11,00:00:00,32.72,32.10,-0.62,91.00,297752,-5642,385.59
SSE.600036,平多收益,2019-12-12,00:00:00,2019-12-27,00:00:00,31.93,33.86,1.93,93.00,296949,17949,415.67
SSE.600036,平多止损,2019-12-30,00:00:00,2020-01-14,00:00:00,35.02,33.80,-1.22,85.00,297670,-10370,379.24
SSE.600036,平多收益,2020-01-15,00:00:00,2020-02-06,00:00:00,34.27,35.04,0.77,87.00,298149,6699,402.40
SSE.600036,平多止损,2020-02-07,00:00:00,2020-02-21,00:00:00,35.22,34.20,-1.02,85.00,299370,-8670,383.72
SSE.600036,平多收益,2020-02-24,00:00:00,2020-03-09,00:00:00,33.89,40.41,6.52,88.00,298232,57376,469.40
SSE.600036,平多收益,2020-03-27,00:00:00,2020-04-08,00:00:00,34.60,36.68,2.08,86.00,297560,17888,416.39
SSE.600036,平多收益,2021-04-08,00:00:00,2021-04-15,00:00:00,47.59,50.21,2.62,63.00,299817,16506,417.55
SSE.600036,平多收益,2021-04-22,00:00:00,2021-04-23,00:00:00,49.62,53.14,3.52,60.00,297720,21120,420.87
